Name,Address,City,State,Zip,Services
Louisiana Methodist Childrens Home Family Plus Counseling,101 East Thomas Street,Sulphur,Louisiana 70663,70663,"? MH ? OP ? OMH ? CBT CFT GT IPT TT ? PVTN ? CLF CMHG CSBG ITU OSF PI SF ? SS ? 
CDM CM COOT ES FPSY ? SMON ? ADLT CHLD SNR YAD"
Cognitive Development Center,1705 Felicia Avenue,Tallulah,Louisiana 71282,71282,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTP ? MD SF ? 
TAY GL CO HV TRMA PTSD SED SMI ? CM COOT FPSY IMR PRS SPS ? SMPD ? ADLT CHLD 
SNR YAD"
Tallulah Behavioral Health Clinic NEDHSA,1012 Johnson Street,Tallulah,Louisiana 71282,71282,"? MH ? OP TELE ? OMH ? BMT CBT IPT PTM TT ? CIT ? LMG ? CMHG CSBG MC MD MI PI SF 
SI SMHA ? PA SS ? PEER ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Bayou Oaks Health Services LLC,106 Hickory Street,Thibodaux,Louisiana 70301,70301,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT IPT PTM TT ? CIT WI ? PVTP ? MC MD PI SF SI 
SMHA ? PA ? TAY SE GL ADM MF CJ TRMA PED PTSD SED SMI ? COOT FPSY PRS SPS VRS ? 
SMPD ? ADLT CHLD SNR YAD"
Magnolia Family Services LLC,1418 Tiger Drive,Thibodaux,Louisiana 70301,70301,"? MH ? OP ? OMH ? BMT CBT CFT IPT PTM ? CIT ? PVTP ? MD SI ? SED ? PRS ? SMPD ? 
ADLT CHLD SNR YAD"
Thibodaux Regional Medical Center,602 North Acadia Road,Thibodaux,Louisiana 70301,70301,"? MH SUMH ? HI OP PHDT ? PSY ? AT GT IPT PTM ? LMG ? MC MD MI PI SF SI SMHA VAF ? 
SMI ? CM COOT ES FPSY SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
New Way of SW Louisiana LLC,2683 Vidrine Road,Ville Platte,Louisiana 70586,70586,"? MH SUMH ? OP RES TELE ? MSNH ? AT BMT CBT CFT DBT GT IPT PTM TT ? SMA ? MD SF 
? TAY CO TRMA PED PTSD SED SMI ? ACT COOT ES HS PRS SH SPS PEER ? STU TCC ? 
SMPD ? CHLD YAD"
Ville Platte Behavioral Health Center,312 Court Street,Ville Platte,Louisiana 70586,70586,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM ? CIT WI ? PVTN ? CMHG 
CSBG MC MD OSF PI SF SI SMHA SWFS ? PA SS ? SE CO SMI ? CDM COOT ES FPSY SPS ? 
STU ? SMON ? ADLT CHLD SNR YAD"
Allegiance Behavioral Hlth Centers of West Monroe IOP,222 Bell Lane Suite 3,West Monroe,Louisiana 71291,71291,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC PI SF ? SE ALZ ? 
CDM CM ES ICM ? NSC ? SMPD ? ADLT SNR"
Glenwood Regional Medical Center Behavioral Health Center,128 Ridgedale Drive,West Monroe,Louisiana 71291,71291,"? MH SUMH ? HI OP ? PSY ? AT BMT CBT DBT ECT GT IPT PTM ? CIT WI ? PVTP ? MC MD MI 
PI SF SI SMHA VAF ? SE CO ALZ ? ACT CDM CM COOT DEC HS ICM IMR IPC SH SPS VRS 
PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Franklin Medical Center Winsboro Behavioral Health IOP Prog,2106 Loop Road,Winnsboro,Louisiana 71295,71295,"? MH ? OP TELE ? OMH ? BMT CBT GT IPT PTM ? LMG ? MC MD MI PI SF SI SWFS ? SE ? 
COOT IPC ? SMON ? ADLT CHLD SNR YAD"
Rehab Service of NE LA LLC Winnsboro,2401 West Street,Winnsboro,Louisiana 71295,71295,"? MH ? OP TELE ? OMH ? BMT CBT DBT IPT PTM TT ? CIT ? PVTP ? MC MD ? TAY SE SED 
SMI ? CM COOT FPSY PRS SPS ? STU ? SMPD ? ADLT CHLD SNR YAD"
WHC Behav and Mental Health Servs,2104 Loop Road Suite A,Winnsboro,Louisiana 71295,71295,"? MH SUMH ? OP PHDT TELE ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF CMHG 
MC MD OSF PI SCJJ SF SI SMHA SWFS VAF ? CDM COOT FPSY SPS ? SMPD ? ADLT CHLD 
SNR YAD"
