Name,Address,City,State,Zip,Services
McIntosh Trail CSB Henry County Counseling Center,139 Henry Parkway,McDonough,Georgia 30253,30253,"? MH SUMH ? OP TELE ? OMH ? BMT CBT GT IPT PTM TT ? PVTN ? CLF MC MD PI SF VAF ? 
TAY SE VET CJ CO TRMA PTSD SED SMI ? ACT CM COOT ICM PRS SEMP SH ? TCC ? SMON 
? ADLT CHLD SNR YAD ? AH ? SP"
Oconee Community Service Board Family Directions,1371 Orchard Hill Road,Milledgeville,Georgia 31061,31061,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? OSG ? CLF MC MD OSF PI SEF 
SF SI SMHA SWFS ? SS ? CO SED ? CM COOT DEC FPSY PEER ? SMPD ? CHLD ? AH ? SP"
Oconee Community Service Board Oconee Adult Mental Health Clinic,430 North Jefferson Street NE,Milledgeville,Georgia 31061,31061,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? OSG ? CLF MC MD OSF PI 
SCJJ SF SI SMHA SWFS ? SS ? CO SMI ? CM COOT DEC FPSY PRS SEMP SH VRS PEER ? 
SMPD ? ADLT SNR YAD ? AH ? SP"
Advantage Behavioral Health Systems Walton County Mental Health Center,834 Highway 11 SW,Monroe,Georgia 30655,30655,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? CLF CMHG CSBG ITU MC MD MI OSF PI SF SI SMHA SWFS ? PA SS ? CO ? ACT CDM 
CM COOT FPSY IMR PRS SEMP SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Clayton Center Behavioral Health Children Young Adults and Families,1396 South Lake Plaza Drive,Morrow,Georgia 30260,30260,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? OSG ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? CJ CO TRMA 
PTSD SED ? CM COOT DEC ES FPSY HS PRS SH SPS ? SMPD ? CHLD YAD ? AH"
Unison Behavioral Health Brantley Behavioral Health,434 Bryan Street,Nahunta,Georgia 31553,31553,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? 
MC MD MI PI SF SI SMHA SWFS ? PA SS ? CO SED ? CM COOT DEC ES FPSY HS ICM PRS 
SEMP SH SPS ? TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Pathways Center Coweta County MH/AD,59 Hospital Road,Newnan,Georgia 30263,30263,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? OSG ? CLF MC MD 
PI SF SI SMHA VAF ? SS ? TAY CO TRMA SED SMI ? ACT CM COOT IMR PRS SEMP SH SPS 
PEER ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Willow Oak Community Behav Health Ctr,"37 Calumet Parkway, Building J, Suites 101-102",Newnan,Georgia 30263,30263,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? 
MC MD MI PI SF SI ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED SMI ? 
CDM COOT ES FPSY HS IMR PRS SPS VRS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH ? SP F19 F28 F36"
Clinic for Education Treatment and Prevention of Addiction Inc,6020 Dawson Boulevard Suite I,Norcross,Georgia 30093,30093,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
MD OSF SF SI SMHA SWFS ? SS ? CO ? CM COOT ES FPSY PRS SPS ? SMPD ? ADLT CHLD 
SNR YAD ? SP F67"
View Point Health Norcross Outpatient Center,5030 Georgia Belle Court Suite 2036,Norcross,Georgia 30093,30093,"? MH SUMH ? OP ? OMH ? BMT CBT DBT GT IDD IPT PTM TT ? CIT ? OSG ? CLF MC MD MI 
OSF PI SF SI SMHA SWFS VAF ? VET CO TRMA PTSD SED SMI ? CM ICM IMR SPS ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Lakeview Behavioral Health,1 Technology Parkway South,Peachtree Corners,Georgia 30092,30092,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT GT IDD IPT PTM ? CIT WI ? PVTP ? MC 
MD MI PI SF SI SWFS ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI ALZ PTSD SED SMI ? 
CM DEC ES FPSY IPC PRS SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Riverwoods Behavioral Health,223 Medical Center Drive,Riverdale,Georgia 30274,30274,"? MH SUMH ? HI PHDT ? PSY ? AT CBT CFT DBT GT IDD PTM ? CIT WI ? PVTP ? MC MI PI 
SCJJ SF SI SMHA SWFS VAF ? SED SMI ? CM FPSY IMR SPS PEER ? NSC STU TCC ? SMPD 
? ADLT CHLD SNR YAD ? AH"
McLeod Gaston Inc DBA Bishop Foundation,102 North Madison Street,Quitman,Georgia 31643,31643,"? MH SUMH ? OP PHDT ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM ? CIT ? PVTP ? MD 
MI PI SF ? SE CJ CO SMI ? CDM CM COOT DEC ES FPSY IMR IPC PRS SPS PEER ? STU TCC 
? SMPD ? ADLT SNR YAD ? AH"
Pineland Area MH/MR/SA CSB Tattnall Counseling Center,150 Memorial Drive,Reidsville,Georgia 30453,30453,"? MH SUMH ? OP PHDT ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? OSG ? MC 
MD PI SCJJ SF SI SMHA ? SS ? SE GL CO HV TRMA TBI PTSD SED SMI ? CM COOT ICM PRS 
SPS PEER ? STU ? SMON ? ADLT CHLD SNR YAD ? SP"
Morningstar Children and Family Servs Reynolds,13 North Winston Street,Reynolds,Georgia 31076,31076,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTN ? MD PI SF ? ES FPSY 
PRS SPS ? SMON ? CHLD YAD ? SP"
Gateway Behavioral Health Services Effingham Outpatient Center,108 West 8th Street Extension,Rincon,Georgia 31326,31326,"? MH SUMH ? OP PHDT TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? LMG ? 
CLF CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS ? PA SS ? CO ? CM COOT FPSY HS 
ICM PRS SEMP VRS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Willowbrooke at Floyd,306 Shorter Avenue NW,Rome,Georgia 30165,30165,"? MH SUMH ? HI PHDT ? PSY ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC MD PI 
SF SI SMHA ? CO SMI ? CM SPS ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH"
Saint Marys CBOC,2603 Osborne Road Suite E,Saint Marys,Georgia 31558,31558,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? FQHC 
? MC MD MI PI SI SMHA SWFS VAF ? SE VET TRMA PTSD ? CDM CM COOT DEC ES FPSY HS 
IMR IPC LAD PRS SPS VRS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO ? SP"
Saint Simons by the Sea,2927 Demere Road,Saint Simons Island,Georgia 31522,31522,"? MH SUMH ? HI ? PSY ? AT BMT CBT DBT GT IDD IPT PTM ? WI ? PVTP ? MC MD MI PI SF SI 
VAF ? VET ADM MF CO TRMA PTSD ? CM DEC FPSY IMR IPC SPS PEER ? NRT NSC STU TCC 
? SMPD ? ADLT CHLD SNR YAD ? AH"
Oconee Community Service Board Washington County Mental Health,522 Washington Avenue,Sandersville,Georgia 31082,31082,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? OSG ? CLF MC MD OSF PI 
SCJJ SF SI SMHA SWFS ? SS ? CO SED SMI ? CM COOT DEC FPSY PRS SEMP PEER ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Coastal Behavioral Health,633 Stephenson Avenue,Savannah,Georgia 31405,31405,"? MH SUMH ? HI OP PHDT ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? MC MI PI SF SI SMHA VAF ? VET ADM CO PTSD ? CM DEC FPSY IPC PRS SPS ? NRT 
NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Coastal Harbor Treatment Center,1150 Cornell Avenue,Savannah,Georgia 31406,31406,"? MH SUMH ? HI RES ? PSY ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTP ? CLF 
MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF ? CO TRMA SED SMI ? DEC ES FPSY SPS TPC 
PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Gateway Behavioral Health Services Chatham Outpatient Center,800 East 70th Street,Savannah,Georgia 31405,31405,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? LMG ? CMHG MC 
MD MI PI SF SI SMHA ? PA SS ? CO ? CM COOT FPSY HS ICM PRS SEMP SH VRS PEER ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Malinda Graham and Associates,"5105 Paulsen Street, Suite 100-A",Savannah,Georgia 31405,31405,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? 
MC MD MI PI SF SI SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED 
SMI ? CM COOT FPSY SPS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Memorial Health University Med Ctr Center for Behav Medicine,4700 Waters Avenue,Savannah,Georgia 31404,31404,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT ECT GT IDD IPT PTM TT ? CIT WI ? PVTP ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SE PTSD ? CDM CM 
DEC ES SPS ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH"
Ralph H Johnson VAMC Savannah Clinic,1170 Shawnee Street,Savannah,Georgia 31419,31419,"? MH SUMH ? OP TELE ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? VAMC ? VAF ? VET 
CO TRMA TBI PTSD ? ACT CM COOT DEC FPSY HS ICM IPC PRS SEMP SH SPS VRS PEER ? 
NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO ? AH"
UHS of Savannah LLC 1150 Cornell Avenue,Savannah,Georgia 31406,Phone: (912) 650-5800,,"? MH SUMH ? HI PHDT RES TELE ? PSY ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? MC MI PI SEF SF SI VAF ? VET ADM CO TRMA PTSD SED SMI ? TPC ? NRT NSC STU 
TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Union Mission Inc 120 Fahm Street,Savannah,Georgia 31401,Phone: (912) 238-2777x1102,,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT IDD IPT PTM TT ? PVTN ? CLF SF ? SS ? 
COOT FPSY HS IMR SEMP SH SPS VRS PEER ? SMPD ? ADLT CHLD SNR YAD"
Ridgeview Institute,3995 South Cobb Drive SE,Smyrna,Georgia 30080,30080,"? MH SUMH ? HI OP PHDT ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? WI ? PVTP ? MC PI 
SF ? SE CO TRMA ALZ PTSD ? CM ES FPSY SPS ? NRT NSC STU TCC ? SMPD ? ADLT CHLD 
SNR YAD ? AH"
Eastside Medical Center,1700 Medical Way,Snellville,Georgia 30078,30078,"? MH SUMH ? HI TELE ? PSY ? AT BMT ECT GT IDD PTM ? WI ? PVTP ? MC MD PI SF ? SE 
CO ALZ SMI ? CM FPSY SPS ? SMON ? ADLT SNR YAD ? AH ? SP"
Bulloch Day MH Day Services PSR-G/Peer Support,"515 Denmark Street, Suite 2200",Statesboro,Georgia 30458,30458,"? MH SUMH ? OP ? OMH ? AT CBT DBT GT PTM ? SMA ? MC MD OSF PI SF SMHA ? PA SS ? 
SE CO PTSD SMI ? CM PRS PEER ? SMPD ? ADLT SNR YAD ? AH"
Pineland Area MH/MR/SA CSB Bulloch Counseling Center,11 North College Street,Statesboro,Georgia 30458,30458,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? OSG ? MC MD PI SF ? 
ACT CM COOT HS ICM PRS SEMP SH ? SMON ? ADLT CHLD SNR YAD ? AH"
Atlanta Psychotherapy LLC,"831 Fairways Court, Suite A",Stockbridge,Georgia 30281,30281,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? CLF MC MD MI 
OSF PI SCJJ SF SI SMHA SWFS VAF ? CO ? CM PRS ? NSC TCC ? SMPD ? ADLT CHLD SNR 
YAD ? AH"
I Can Think Positive Counseling and Coaching Services LLC,5405 Memorial Drive Suite C,Stone Mountain,Georgia 30083,30083,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? WI ? PVTP ? CLF MD MI PI 
SEF SF SI SWFS VAF ? CO ? CM COOT FPSY ICM PRS SPS ? SMPD ? ADLT CHLD SNR YAD"
CarePartners of Georgia Inc,243 West Main Street,Swainsboro,Georgia 30401,30401,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? 
CLF CMHG MD MI PI SCJJ SEF SI SMHA SWFS ? SS ? TAY SE GL CO HV TRMA SED SMI ? CM 
FPSY IMR IPC PRS ? SMON ? ADLT CHLD SNR YAD ? AH"
CSB of Middle Georgia Ogeechee Division,302 East Ogeechee Street,Sylvania,Georgia 30467,30467,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM ? WI ? OSG ? CMHG MC 
MD MI PI SF SI SMHA ? PA SS ? TAY SE GL VET MF CJ CO HV TRMA PTSD SED SMI ? CM 
COOT DEC FPSY HS IMR PRS SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
New Horizons Community Serv Board Harmon Center,159 Park Street,Talbotton,Georgia 31827,31827,"? MH SUMH ? OP ? OMH ? PTM ? LMG ? CLF CMHG CSBG MC MD MI OSF PI SF SI SMHA 
SWFS ? SS ? CM ICM SH ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
McIntosh Trail CSB Upson County Counseling Center,713 Andrews Drive,Thomaston,Georgia 30286,30286,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? LMG ? CLF MC MD 
OSF SF SI SMHA SWFS ? PA ? TAY SE GL VET CJ CO TRMA PTSD SED SMI ? ACT CDM CM 
COOT DEC FPSY IMR PRS SEMP SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Archbold Northside Center for Behavioral and Psychiatric Care,401 Old Albany Road,Thomasville,Georgia 31792,31792,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT CFT GT IDD IPT PTM ? CIT WI ? PVTN ? MC MD 
MI PI SF SI VAF ? SE CO ALZ ? CM SPS ? NRT NSC STU ? SMON ? ADLT SNR YAD ? AH"
Georgia Pines Community Service Board MH/IDD/SA Servs,1102 Smith Avenue,Thomasville,Georgia 31792,31792,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG 
? CLF CMHG CSBG MC MD MI OSF SF SMHA SWFS VAF ? CO PTSD SED SMI ? ACT CM 
COOT FPSY HS IPC PRS SH SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Vashti Center Inc,1815 East Clay Street,Thomasville,Georgia 31792,31792,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IPT PTM TT ? PVTN ? FQHC ? MD ? CO 
TRMA PTSD SED ? CM COOT FPSY ICM ? STU ? SMON ? CHLD ? SP"
Serenity Behavioral Health Systems McDuffie Behavioral Health Services,306 Greenway Street,Thomson,Georgia 30824,30824,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? WI ? OSG ? MD SF 
SMHA ? PA SS ? CM COOT PRS SPS ? SMPD ? ADLT SNR YAD ? AH"
Legacy Behavioral Health Services Tift County Mental Health Center 334 Tifton Eldorado Road,Tifton,Georgia 31794,Phone: (229) 391-2300,,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT GT IDD IPT PTM TT ? WI ? SMA ? MC MD MI PI 
SF SI SMHA ? PA SS ? TAY CO TRMA SED SMI ? CM COOT FPSY PRS SEMP SH SPS ? SMPD 
? ADLT CHLD SNR YAD ? AH"
Tiftarea Psychiatric and Csl Services,"223 East 2nd Street, Suite B",Tifton,Georgia 31794,31794,"? MH ? OP TELE ? OMH ? AT BMT CBT CFT GT IDD IPT TT ? PVTP ? MD MI PI SF ? TAY CO 
TRMA TBI PED PTSD ? COOT FPSY SPS ? SMPD ? ADLT CHLD YAD"
Avita Community Partners Toccoa Service Center,1763 Fernside Drive,Toccoa,Georgia 30577,30577,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM ? CIT WI ? PVTN ? 
FQHC ? CMHG CSBG MD MI OSF SF SMHA SWFS VAF ? PA SS ? VET CO SED SMI ? CM 
COOT FPSY PRS SEMP SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Stephens County Mental Health,1763 Fernside Drive,Toccoa,Georgia 30577,30577,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM ? CIT ? OSG ? CLF 
CMHG CSBG MD MI SCJJ SF SI SWFS VAF ? PA SS ? TAY SE CO SED SMI ? CM COOT FPSY 
PRS SEMP SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Lookout Mountain Community Servs Trenton Outpatient Clinic,12586 North Main Street,Trenton,Georgia 30752,30752,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM ? OSG 
? CMHG CSBG MC MD MI OSF PI SF SI SMHA ? PA SS ? PRS ? SMON ? ADLT CHLD SNR YAD 
? AH"
Health Connect America,100 Glendalough Court,Tyrone,Georgia 30290,30290,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IPT PTM TT ? PVTP ? FQHC ? MD SF ? SS ? 
TAY GL CO TRMA PTSD SED SMI ? CM COOT FPSY ICM PRS SPS PEER ? SMPD ? ADLT 
CHLD YAD ? AH ? SP"
Choices for Life of Georgia LLC,2200 North Patterson Street,Valdosta,Georgia 31602,31602,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? MD MI PI 
SF ? PA SS ? TAY GL MF CJ CO HV TRMA PED PTSD SED ? CM COOT DEC FPSY SPS TPC 
PEER ? STU ? SMON ? CHLD YAD ? AH"
Greenleaf Behavioral Health Hospital,2209 Pineview Drive,Valdosta,Georgia 31602,31602,"? MH SUMH ? HI PHDT TELE ? PSY ? AT CBT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? MC 
MI PI SCJJ SF SI VAF ? VET ADM MF CO TRMA ALZ ? CDM CM DEC FPSY IMR IPC SPS PEER 
? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Greenleaf Counseling Center,2217 Pineview Drive,Valdosta,Georgia 31602,31602,"? MH SUMH ? OP PHDT RES TELE ? OMH ? BMT CBT GT IDD IPT PTM ? PVTP ? CLF CMHG 
CSBG ITU MC MI OSF PI SCJJ SEF SF SI SWFS VAF ? CO ? COOT ES HS PRS ? NRT NSC 
STU ? SMPD ? ADLT SNR YAD ? SP"
PeaceWay Counseling and Mediation Services Inc,2405 Bemiss Road,Valdosta,Georgia 31602,31602,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? CLF ITU 
MC MD MI PI SCJJ SEF SF SI SMHA SWFS VAF ? VET ADM MF CJ CO PED PTSD SED SMI ? 
ACT CDM CM COOT DEC FPSY ICM IMR IPC SPS TPC PEER ? SMPD ? ADLT CHLD SNR YAD 
? SP"
Malinda Graham and Associates,304 Arlington Avenue,Vidalia,Georgia 30474,30474,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI 
SCJJ SF SI SMHA ? PA SS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT FPSY ICM PRS SPS 
PEER ? SMPD ? ADLT CHLD SNR YAD ? SP"
Pineland Area MH/DD/AD/CSB Toombs Csl Ctr Outpatient Clinic,204 Durden Street,Vidalia,Georgia 30474,30474,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IPT PTM TT ? WI ? OSG ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? CM COOT FPSY ICM PRS SH SPS 
PEER ? SMON ? ADLT CHLD SNR YAD ? AH"
Tanner Medical Center Willowbrooke at Tanner,20 Herrell Road,Villa Rica,Georgia 30180,30180,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? 
MC MD PI SCJJ SEF SF SI SMHA SWFS ? SE GL CO PTSD ? CM PRS SPS ? NRT STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Dynamic Interventions Inc,524 South Houston Lake Road Suite G-100,Warner Robins,Georgia 31088,31088,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTP ? 
CMHG MD MI PI SF SI SMHA ? SS ? TAY GL MF CJ CO HV TRMA PTSD SED SMI ? ACT CM 
DEC FPSY IPC PRS SPS PEER ? STU TCC ? SMON ? ADLT CHLD YAD ? AH ? SP"
Houston Medical Center Behavioral Science and Psychiatry,1601 Watson Boulevard,Warner Robins,Georgia 31093,31093,"? MH SUMH ? HI OP ? PSY ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC MD MI PI 
SF SI VAF ? SMI ? CDM DEC ES FPSY SPS ? NRT STU ? SMON ? ADLT SNR YAD ? AH"
Memorial Satilla Health,1900 Tebeau Street,Waycross,Georgia 31501,31501,"? MH SUMH ? HI OP TELE ? PSY ? AT BMT CFT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI PI 
SF SI ? SE GL VET CO TRMA TBI ALZ PTSD ? CM DEC ICM IMR IPC ? NRT NSC STU ? SMON 
? ADLT SNR"
Unison Behavioral Health,1007 Mary Street,Waycross,Georgia 31503,31503,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? OSG ? CLF 
CMHG CSBG MC MD MI OSF PI SF SMHA SWFS ? PA SS ? CO ? CM COOT DEC ES FPSY HS 
ICM PRS SEMP SH SPS PEER ? STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Unison Behavioral Health Child and Adol Clinic in Ware Cnty,1003 Mary Street,Waycross,Georgia 31501,31501,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? 
CLF MC MD MI PI SF SI SMHA SWFS ? PA SS ? CO SED ? CM DEC ES FPSY SPS ? TCC ? 
SMPD ? CHLD YAD ? AH"
Unison Behavioral Health Saint Illa Center,3455 Harris Road,Waycross,Georgia 31503,31503,"? MH SUMH ? RES ? RTCA ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? OSG ? MC 
MD PI SF SI SMHA ? PA SS ? CO ? CM DEC ES FPSY HS PRS SEMP SH SPS PEER ? NRT STU 
TCC ? SMON ? ADLT SNR YAD ? AH"
Comm Service Board of Mid Georgia Ogeechee Division,292 West 4th Street,Waynesboro,Georgia 30830,30830,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? WI ? PVTN ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SF SI SMHA VAF ? PA SS ? SE GL VET ADM MF CJ CO HV 
TRMA PED PTSD SED SMI ? CDM CM COOT DEC ES FPSY HS IMR IPC PRS SH SPS ? STU ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
Advantage Behavioral Health Systems Barrow County Mental Health Center,98 Lanthier Street,Winder,Georgia 30680,30680,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? SMA ? MC 
MD PI SF SI SMHA ? TAY SE GL VET ADM MF CJ CO HV TRMA PTSD SED SMI ? CM COOT 
FPSY PRS ? SMPD ? ADLT CHLD SNR YAD ? AH"
