Name,Address,City,State,Zip,Services
Mental Health Resource Center (MHRC) South,11820 Beach Boulevard,Jacksonville,Florida 32246,32246,"? MH SUMH ? HI OP ? CMHC ? CIT WI ? PVTN ? CLF CMHG MC MD MI PI SF SI SMHA VAF ? 
CM COOT PEER ? SMON ? ADLT SNR YAD ? AH"
National Youth Advocate Program Inc,"921 North Davis Street, Building B, Suite 350",Jacksonville,Florida 32209,32209,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? SCJJ SWFS ? PA ? 
GL CJ CO TRMA PTSD SED ? CM COOT ES FPSY ICM SPS ? SMON ? CHLD ? AH"
Northwest Behavioral Health Service,2392 Edgewood Avenue North,Jacksonville,Florida 32254,32254,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SF SMHA SWFS ? PA SS ? TAY SE GL VET ADM MF CJ CO HV 
TRMA ALZ PED PTSD SED SMI ? ACT CDM CM COOT DEC ES FPSY HS ICM PRS SEMP SH 
SPS VRS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Northwest Behavioral Health Service Children Services,2400 Edgewood Avenue North,Jacksonville,Florida 32254,32254,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD PTM TT ? CIT ? PVTN ? FQHC ? CLF CMHG 
MC MD OSF SF SI SMHA ? PA SS ? TAY SE GL VET ADM MF CO HV TRMA PED PTSD SED SMI 
? CM ICM PRS SH SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F4"
Panama Youth Services,7287 Wilder Avenue,Jacksonville,Florida 32208,32208,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CSBG MD 
SF SWFS ? CO TRMA PTSD ? CM COOT FPSY SPS ? SMON ? CHLD"
River Point Behavorial Health,6300 Beach Boulevard,Jacksonville,Florida 32216,32216,"? MH SUMH ? HI OP PHDT ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? MC MD MI PI SF VAF ? TAY GL VET ADM MF CJ CO HV TRMA TBI SED SMI ? CDM CM 
COOT FPSY IMR PRS SPS ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP 
F28"
River Region Human Services Inc,3901 Carmichael Avenue,Jacksonville,Florida 32207,32207,"? MH SUMH ? OP RES ? RTCA ? BMT CBT GT IPT PTM ? CIT ? PVTN ? CLF MD PI SF SI ? PA 
SS ? SPS ? STU ? SMPD ? ADLT SNR YAD"
UF Health Jacksonville,655 West 8th Street,Jacksonville,Florida 32209,32209,"? MH SUMH ? HI OP ? PSY ? AT CFT GT IPT PTM ? WI ? PVTN ? MC MD MI PI SCJJ SF SI 
SMHA SWFS VAF ? CDM CM SPS ? NRT TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Wekiva Springs Center,3947 Salisbury Road,Jacksonville,Florida 32216,32216,"? MH SUMH ? HI PHDT RES ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTP ? MC MD MI 
PI SF VAF ? VET ADM MF CO TRMA PTSD ? COOT DEC FPSY ? NRT NSC STU TCC ? SMPD ? 
ADLT SNR YAD ? AH"
Meridian Behavioral Healthcare Inc Hamilton County Clinic,406 10th Avenue NW,Jasper,Florida 32052,32052,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? VET MF CJ CO 
HV ? CM COOT FPSY SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Helping People Succeed Inc,1601 NE Braille Place,Jensen Beach,Florida 34957,34957,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD PI SEF SF 
SI SMHA SWFS ? PA SS ? TAY GL MF CJ CO TRMA PTSD SED ? CM COOT FPSY PRS SEMP 
VRS ? SMPD ? CHLD YAD ? AH ? SP F19 F28 F67"
Hibiscus Childrens Center,4001 NW Savannah Road,Jensen Beach,Florida 34957,34957,"? MH ? RES TELE ? RTCC ? AT BMT CBT GT PTM TT ? PVTN ? MD OSF SMHA SWFS ? TRMA 
SED ? ES ? SMON ? CHLD ? AH"
Sandy Pines Hospital,11301 SE Tequesta Terrace,Jupiter,Florida 33469,33469,"? MH SUMH ? RES ? RTCC ? AT BMT CBT DBT GT IPT PTM TT ? CIT ? PVTP ? CLF MD MI PI 
SF ? SED ? CM ES ? SMON ? CHLD ? SP"
Guidance Care Center Inc,"99198 Overseas Highway, Suite 5",Key Largo,Florida 33037,33037,"? MH SUMH ? OP TELE ? OMH ? CBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG MC MD 
OSF PI SF SMHA SWFS ? SS ? CO HV TRMA PTSD ? COOT ? STU ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? SP"
Miami VA Healthcare System Key Largo CBOC,105662 Overseas Highway,Key Largo,Florida 33037,33037,"? MH SUMH ? OP TELE ? CBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MI PI ? VET ? CDM CM 
DEC FPSY IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH"
Guidance Care Center Inc Lower Keys,1205 4th Street,Key West,Florida 33040,33040,"? MH SUMH ? OP TELE ? OMH ? CBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG MC 
MD OSF PI SCJJ SF SI SWFS ? SS ? CO HV TRMA PTSD SED ? CM COOT SPS ? STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Miami VA Healthcare System Key West CBOC,1300 Douglas Circle Building L-15,Key West,Florida 33040,33040,"? MH ? OP TELE ? CBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MI PI ? VET ? CDM CM DEC 
FPSY IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH"
All Family Resource Center LLC,"120 Broadway Avenue, Suite 204",Kissimmee,Florida 34741,34741,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT TT ? PVTP ? MD SCJJ SF SI SMHA 
SWFS ? TAY SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED SMI ? CM COOT DEC ES 
ICM LAD SPS TPC ? SMON ? ADLT CHLD SNR YAD ? SP"
Changing Tree Wellness Center LLC,"111 East Monument Avenue, Suite 332",Kissimmee,Florida 34741,34741,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT IDD IPT TT ? CIT ? PVTP ? FQHC ? CLF MD PI 
SCJJ SF SI SMHA SWFS ? SS ? TAY SE GL VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD 
SED SMI ? COOT ES FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? SP"
COFS Kissimmee,111 East Monument Avenue Suite 513,Kissimmee,Florida 34741,34741,"? MH ? OP TELE ? OMH ? AT CBT CFT GT IPT TT ? PVTN ? CLF MD OSF PI SCJJ SF SI SMHA 
SWFS ? TAY GL CJ TRMA PTSD SED ? COOT FPSY ? SMON ? ADLT CHLD SNR YAD ? AH ? 
SP F19"
Mental Health Resource Center (MHRC) FACT/Kissimmee,1964 North John Young Parkway,Kissimmee,Florida 34741,34741,"? MH SUMH ? OP ? OMH ? CBT IDD PTM ? WI ? PVTN ? CMHG SMHA ? SMI ? ACT IMR SH ? 
SMPD ? ADLT SNR YAD ? AH"
Orlando Health The Healing Tree,110 West Neptune Road,Kissimmee,Florida 34741,34741,"? MH ? OP ? OMH ? CBT CFT GT IPT TT ? PVTN ? CLF CMHG CSBG MD OSF SF SMHA ? PA ? 
CM FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Orlando Psychiatric Associates Kissm,102 Park Place Boulevard Suite D-1,Kissimmee,Florida 34741,34741,"? MH ? OP ? CMHC ? CBT CFT GT IPT PTM ? PVTP ? MC MD PI SF SI ? SPS ? SMPD ? ADLT 
CHLD SNR YAD ? SP F36"
Park Place Behavioral Healthcare AKA Osceola Mental Health Inc,206 Park Place Boulevard,Kissimmee,Florida 34741,34741,"? MH SUMH ? HI OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? CO SMI ? CM COOT 
FPSY IMR IPC PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? 
SP"
TTHI Counseling Center Kissimmee,3501 West Vine Street Suite 319,Kissimmee,Florida 34741,34741,"? MH SUMH ? OP TELE ? MSNH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? TAY GL VET ADM MF CJ CO HV TRMA 
TBI PTSD SED ? CM COOT FPSY IPC SPS ? TCC ? SMPD ? ADLT CHLD SNR YAD ? SP"
Meridian Behavioral Healthcare Inc Union County Clinic,10 West Main Street,Lake Butler,Florida 32054,32054,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? VET MF CJ CO HV ? 
CM COOT FPSY SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Lake City VAMC Mental Hygiene (116A),619 South Marion Street,Lake City,Florida 32025,32025,"? MH SUMH ? OP PHDT RES TELE ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
VAMC ? CSBG MC MD MI PI SF SI VAF ? SE VET CJ CO TRMA ALZ PTSD SMI ? CDM CM DEC 
ICM IMR IPC PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? 
VO ? AH"
Meridian Behavioral Healthcare Inc Columbia County Campus,439 SW Michigan Street,Lake City,Florida 32025,32025,"? MH SUMH ? HI OP PHDT RES TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? 
CIT WI ? PVTN ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS 
? VET MF CJ CO HV TRMA PTSD SED SMI ? CM COOT FPSY PRS SPS PEER ? STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Lakeland Regional Health Systems Behavioral Health Sciences,500 South Florida Avenue Suite 210,Lakeland,Florida 33801,33801,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MI PI SF ? 
SED SMI ? DEC FPSY IMR PRS SPS ? NRT NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
Lakeland Regional Health Systems Mental Health Services,1324 Lakeland Hills Boulevard,Lakeland,Florida 33805,33805,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM ? CIT ? PVTN ? MC MD 
MI PI SF SI SMHA VAF ? TAY SE GL VET ADM MF CO HV TRMA ALZ PED PTSD SED SMI ? CM 
IMR SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Peace River Center,1835 Gilmore Avenue,Lakeland,Florida 33805,33805,"? MH SUMH ? OP TELE ? OMH ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? CO TRMA PTSD ? FPSY IPC SEMP SPS ? 
STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F30"
Peace River Center Gilmore Annex,1825 Gilmore Avenue,Lakeland,Florida 33805,33805,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CSBG MC MD MI OSF PI SF SI SMHA ? CO TRMA PTSD SMI ? ACT CDM CM COOT DEC 
ES FPSY HS IPC LAD PRS SH SPS PEER ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
Peace River Center Personal Development/Group Home 1,722 East Myrtle Street,Lakeland,Florida 33801,33801,"? MH ? RES ? RTCA ? AT PTM ? PVTN ? PI SF SMHA ? CO SMI ? HS SH PEER ? SMPD ? ADLT 
SNR YAD ? AH"
Peace River Center Success House,728 East Bella Vista Street,Lakeland,Florida 33805,33805,"? MH SUMH ? RES ? RTCA ? AT PTM ? PVTN ? PI SF SMHA ? CO SMI ? HS SH ? SMPD ? 
ADLT YAD ? AH"
Tri County Human Services Inc New Beginning Women,1377 East Lake Parker Drive,Lakeland,Florida 33801,33801,"? MH SUMH ? RES ? RTCA ? BMT CBT GT IDD PTM TT ? PVTN ? CLF ITU MI PI SF SI VAF ? 
SE GL VET ADM CJ CO HV TRMA PTSD SMI ? CM COOT DEC ES FPSY HS SEMP VRS ? NRT 
NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Orlando Psychiatric Associates LK Ma,4106 West Lake Mary Boulevard Suite 205,Lake Mary,Florida 32746,32746,"? MH ? OP ? CMHC ? CBT CFT GT IPT PTM ? PVTP ? MC MD PI SF SI ? SPS ? SMPD ? ADLT 
CHLD SNR YAD ? SP F36"
Lake Wales Medical Center Navarro Center for Behavioral Health,410 South 11th Street,Lake Wales,Florida 33853,33853,"? MH SUMH ? HI ? PSY ? AT CBT GT IDD IPT PTM ? WI ? PVTP ? MC MD MI PI SCJJ SF VAF ? 
SE GL VET ADM MF CJ CO HV TRMA ALZ PTSD SMI ? CDM DEC FPSY IPC SPS ? NRT NSC 
STU TCC ? SMON ? ADLT SNR YAD ? AH"
Chrysalis Health,230 South Dixie Highway Suite 102,Lake Worth,Florida 33460,33460,"? MH SUMH ? OP TELE ? OMH ? CBT CFT IDD IPT PTM TT ? PVTP ? MD PI SCJJ SF ? SS ? 
TAY SE CJ CO TRMA PTSD SED SMI ? CM COOT FPSY ICM ? SMPD ? ADLT CHLD SNR YAD ? 
AH ? SP"
Henderson Behavioral Health,"3199 Lake Worth Road, Suite 1",Lake Worth,Florida 33461,33461,"? MH SUMH ? OP ? CMHC ? PTM ? PVTN ? MC MD MI SWFS ? ACT CM FPSY ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP F19"
JFK Medical Center,5301 South Congress Avenue,Lake Worth,Florida 33462,33462,"? MH SUMH ? HI ? PSY ? AT CBT GT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI PI SF SI ? CM 
SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Directions for Living Largo Center,8823 115th Avenue,Largo,Florida 33773,33773,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? MC MD MI PI SF SI ? 
PA SS ? TAY CO TRMA PTSD SED SMI ? CM FPSY HS PRS ? SMPD ? ADLT CHLD YAD ? AH ? 
SP"
Personal Enrichment Through MH Servs/Paces Campus,1614 Palm Way,Largo,Florida 33771,33771,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG MD OSF PI 
SF SI SMHA SWFS ? PA SS ? SED SMI ? ACT CM ? SMON ? ADLT CHLD YAD ? AH ? SP"
Leesburg Regional Medical Center Behavioral Health Center,700 North Palmetto Street,Leesburg,Florida 34748,34748,"? MH SUMH ? HI ? PSY ? AT GT IDD IPT PTM TT ? PVTN ? CLF MC MD MI OSF PI SF SI ? SE 
GL VET CO HV TRMA PTSD SMI ? CDM CM FPSY SPS ? NRT STU TCC ? SMON ? ADLT SNR 
YAD ? AH ? SP"
LifeStream Behavioral Center AIMS Program,404 Webster Street,Leesburg,Florida 34748,34748,"? MH SUMH ? OP PHDT RES ? MSNH ? GT PTM ? PVTN ? CMHG MC MD MI PI SF SMHA ? SS 
? CO TRMA SMI ? FPSY IMR PRS SH ? STU TCC ? SMON ? ADLT SNR YAD"
LifeStream Behavioral Center Hope and Recovery Center,2018 Talley Road,Leesburg,Florida 34748,34748,"? MH SUMH ? HI OP RES ? MSNH ? AT CBT GT IDD IPT PTM TT ? PVTN ? CMHG MC MD PI SF 
SMHA ? SS ? SE CO TRMA PTSD SED SMI ? CM ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
LifeStream Behavioral Center LifeStream Academy Leesburg,2020 Talley Road,Leesburg,Florida 34748,34748,"? MH ? OP ? OMH ? BMT CBT GT IPT PTM TT ? PVTN ? MD ? SS ? TAY TRMA PTSD SED ? 
STU ? SMON ? CHLD YAD ? AH"
Florida Sheriffs Youth Ranches Inc Boys Ranch,2486 Cecil Webb Place,Live Oak,Florida 32064,32064,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MD MI PI SF 
? CM ES FPSY PRS ? STU TCC ? SMON ? CHLD ? AH"
Meridian Behavioral Healthcare Inc Suwannee County Clinic,920 NW Nobles Ferry Road,Live Oak,Florida 32060,32060,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? VET MF CJ CO 
HV SMI ? CM COOT FPSY SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
IMPOWER Outpatient and Telehealth Services,111 West Magnolia Avenue,Longwood,Florida 32750,32750,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CSBG MD 
OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY SE GL CO TRMA PTSD SED SMI ? COOT ? 
NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? SP F19 F25 F67"
Orlando Health South Seminole Hosp Behav Health,555 West State Road 434,Longwood,Florida 32750,32750,"? MH SUMH ? HI OP TELE ? PSY ? AT GT IDD IPT PTM ? WI ? PVTN ? CLF CMHG CSBG ITU 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE GL VET ADM MF CO HV TRMA 
ALZ PED PTSD SED SMI ? CM DEC ES SPS ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD 
? AH ? SP F17 F19 F28 F42 F81 F92"
South Seminole Behavioral Spec,455 West Warren Avenue,Longwood,Florida 32750,32750,"? MH ? OP TELE ? OMH ? BMT CBT CFT DBT IPT ? PVTN ? MC MD PI SF ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP"
TTHI Counseling Center Longwood,2767 West State Road 434,Longwood,Florida 32779,32779,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? FQHC ? CMHG 
CSBG MC MD OSF PI SCJJ SWFS ? CO PTSD SMI ? COOT ES FPSY ? TCC ? SMPD ? ADLT 
CHLD SNR YAD ? SP"
Morton Plant North Bay Recov Ctr Adult unit,21808 State Road 54,Lutz,Florida 33549,33549,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM ? WI ? PVTN ? MC MD MI 
OSF PI SF SI SMHA SWFS ? SMI ? CM DEC FPSY SPS ? NRT STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
Morton Plant North Bay Recov Ctr Pediatric Unit,21808 State Road 54,Lutz,Florida 33549,33549,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT GT IDD IPT PTM ? WI ? PVTN ? CLF MC MD MI 
OSF PI SF SI SMHA SWFS VAF ? DEC FPSY IMR SPS ? NRT STU ? SMON ? CHLD ? AH"
Meridian Behavioral Healthcare Inc Baker County Clinic,92 West Lowder Street,Macclenny,Florida 32063,32063,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? VET MF CJ CO 
HV ? CM COOT FPSY SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Northeast Florida State Hospital,7487 South State Road 121,Macclenny,Florida 32063,32063,"? MH SUMH ? HI ? PSY ? AT BMT CBT DBT GT IDD IPT PTM TT ? CIT ? SMA ? MC MD OSF PI 
SF SI SMHA SWFS ? PA ? CJ SMI ? CDM CM DEC ES IMR IPC PRS SPS VRS ? NRT STU TCC ? 
SMON ? ADLT SNR YAD ? AH ? SP F19 F92"
Apalachee Center Inc Madison County Clinic,225 Sumatra Road,Madison,Florida 32340,32340,"? MH SUMH ? OP PHDT RES TELE ? MSNH ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD PI SF SI ? SS ? CJ CO SED SMI ? CM COOT IMR PRS SPS PEER ? NSC STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
Adapt Behavioral Services,225 South Swoope Avenue Suite 211,Maitland,Florida 32751,32751,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT ? PVTP ? MD PI SF SI SMHA 
SWFS ? SED ? COOT FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F19 F28 F67"
Center for Discovery Orlando,151 South Hall Lane Suite 175,Maitland,Florida 32751,32751,"? MH SUMH ? OP ? PH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? PI SF ? GL CO 
TRMA PED PTSD ? CM DEC FPSY ? SMPD ? ADLT CHLD YAD"
LaAmistad Behavioral Health Services Youth Services,1650 North Park Avenue,Maitland,Florida 32751,32751,"? MH SUMH ? PHDT RES TELE ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? 
PVTP ? MI PI SEF SF ? GL MF CO TRMA PTSD SED ? CM DEC ES FPSY IPC PRS SPS ? SMON 
? CHLD ? AH"
Guidance Care Center Inc,3000 41st Street Ocean,Marathon,Florida 33050,33050,"? MH SUMH ? HI OP RES TELE ? MSNH ? CBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD OSF PI SF SI SMHA SWFS ? SS ? CO TRMA PTSD SMI ? CM COOT DEC IPC 
PRS SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Blue Spring Outpatient Center,2925 Optimist Drive,Marianna,Florida 32448,32448,"? MH ? OP PHDT TELE ? OMH ? CBT DBT GT IPT PTM ? PVTP ? MD MI PI SF VAF ? VET ADM 
MF CO TRMA TBI PTSD ? COOT ES FPSY SPS ? SMPD ? ADLT SNR YAD"
Florida Therapy Services Outpatient Services,2944 Pennsylvania Avenue Suite L,Marianna,Florida 32448,32448,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MC MD MI PI 
SF SI SWFS VAF ? TAY SE TRMA PTSD SED SMI ? CM COOT FPSY PRS SPS ? STU ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
Life Management Center Jackson County Facility,4094 Lafayette Street,Marianna,Florida 32446,32446,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT TT ? WI ? PVTN ? MC MD MI PI 
SF ? CM COOT FPSY SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Childrens Home Society of Florida,326 Croton Road,Melbourne,Florida 32935,32935,"? MH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF MD PI SCJJ SEF SF SI 
SMHA SWFS ? TRMA PTSD SED ? CM COOT ? SMPD ? ADLT CHLD YAD ? AH ? SP"
Devereux Advanced BH Florida Intensive Residential Treatment Ctr,8000 Devereux Drive,Melbourne,Florida 32940,32940,"? MH SUMH ? RES ? RTCC ? AT BMT CBT DBT GT IPT PTM TT ? PVTN ? CLF CMHG CSBG 
ITU MC MD OSF PI SCJJ SEF SF SI SMHA SWFS ? GL CJ CO HV TRMA TBI PTSD SED ? ACT 
DEC ES IMR PRS SPS ? STU ? SMON ? CHLD ? AH ? SP F19"
Florida Counseling Center,"1299 Bedford Drive, Suite A",Melbourne,Florida 32940,32940,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IPT ? CIT ? PVTP ? MI PI SF ? DEC FPSY PRS 
SPS ? SMPD ? ADLT CHLD SNR YAD"
JourneyPure Melbourne,100 South Harbor City Boulevard,Melbourne,Florida 32901,32901,"? MH SUMH ? OP PHDT ? PH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? MI PI 
SF ? VET ADM CO TRMA PTSD ? COOT DEC FPSY HS PRS SPS ? TCC ? SMPD ? ADLT CHLD 
SNR YAD ? SP"
MIAMI Advance Mental Health Clinic,"13055 SW 42nd Street, Suite 104",Miami,Florida 33175,33175,"? MH SUMH ? OP ? CMHC ? CFT GT IPT PTM ? PVTP ? MD SF ? SE CO ? CM PRS ? SMPD ? 
ADLT CHLD SNR YAD ? SP"
Aventura Hospital and Medical Center Behavioral Health Services,20900 Biscayne Boulevard,Miami,Florida 33180,33180,"? MH SUMH ? HI OP ? PSY ? AT CBT CFT ECT GT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI 
PI SF SI ? SE CO SMI ? SMON ? ADLT SNR YAD ? SP"
Banyan Health Systems,"10720 Caribbean Boulevard, Suite 420",Miami,Florida 33189,33189,"? MH SUMH ? OP ? OMH ? BMT CBT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? MC MD OSF PI 
SF SI SMHA SWFS ? PA ? CM COOT DEC FPSY ? NRT NSC STU TCC ? SMPD ? ADLT CHLD 
SNR YAD ? AH ? SP F19"
Banyan Health Systems Adult Comm Outpt Psychiatric Servs,"3850 West Flagler Street, 1st Floor",Miami,Florida 33134,33134,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IPT PTM TT ? CIT WI ? PVTN ? FQHC ? CMHG 
CSBG MC MD PI SF SMHA ? SS ? CO ? CM COOT FPSY ICM IPC SPS VRS ? NRT TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Banyan Health Systems Inpatient Adult CSU,3800 West Flagler Street,Miami,Florida 33134,33134,"? MH SUMH ? HI ? CMHC ? AT BMT CBT GT IDD PTM TT ? CIT WI ? PVTN ? MD OSF PI SCJJ 
SF SI SMHA SWFS ? SE VET CO HV TRMA PTSD SMI ? CM ES HS ICM IPC SH SPS PEER ? 
NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP F19"
Behavioral Aid Solutions Inc,1414 NW 107th Avenue Suite 109,Miami,Florida 33172,33172,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT TT ? PVTP ? MD PI SF ? PA SS ? SE ? CM 
COOT ES FPSY HS LAD PRS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Center for individual and Fam Csl Inc,"1401 SW 1st Street, Suite 100",Miami,Florida 33135,33135,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? MC MD PI 
SF ? SS ? TAY SE GL CJ CO HV TRMA PED PTSD SED SMI ? ACT CDM COOT ES FPSY PRS 
SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? SP"
Chrysalis Health Outpatient Office,1868 NE 164 Street,Miami,Florida 33162,33162,"? MH SUMH ? OP TELE ? OMH ? CBT CFT IDD IPT PTM TT ? PVTP ? MD PI SCJJ SF ? SS ? 
TAY SE CJ CO TRMA PTSD SED SMI ? CM COOT FPSY ICM ? SMPD ? ADLT CHLD SNR YAD ? 
AH ? SP F19"
