Name,Address,City,State,Zip,Services
Brandon Residential Treatment Ctr,27 Winter Street,Natick,Massachusetts 01760,01760,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD MI PI SCJJ SEF SF 
SMHA SWFS ? SED ? CM ES PRS ? SMON ? CHLD ? SP"
MetroWest Medical Center Behavioral Health Dept,67 Union Street,Natick,Massachusetts 01760,01760,"? MH SUMH ? HI PHDT ? PSY ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTP ? MC MD 
MI PI SF SI ? SE CO TRMA PTSD SED SMI ? CM ES FPSY PRS ? STU ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Child and Family Services Inc,1061 Pleasant Street,New Bedford,Massachusetts 02740,02740,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? MC MD PI SF SI ? TAY SE 
GL PTSD SED SMI ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F67"
Child and Family Services Inc New Bedford,543 North Street,New Bedford,Massachusetts 02740,02740,"? MH SUMH ? OP RES ? MSNH ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD PI SF SI ? PA ? CM ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? F67"
High Point Treatment Center Inc,68 North Front Street,New Bedford,Massachusetts 02740,02740,"? MH SUMH ? OP PHDT TELE ? OMH ? CBT CFT GT IDD IPT PTM TT ? WI ? PVTN ? MC MD 
MI OSF PI SF SI ? PA SS ? TAY CJ CO PTSD ? CM COOT DEC FPSY IMR SPS ? NRT NSC STU 
TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Seven Hills Behavioral Health Inc,589 South 1st Street,New Bedford,Massachusetts 02740,02740,"? MH SUMH ? OP PHDT ? OMH ? AT BMT CBT GT IDD IPT TT ? PVTN ? MC MD PI SF SI ? CO 
TRMA SMI ? CM PRS VRS PEER ? STU ? SMPD ? ADLT SNR YAD"
Achieve TMS East Newburyport,3 Cherry Street,Newburyport,Massachusetts 01950,01950,? MH ? OP ? OMH ? PVTP ? MC MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD
Anna Jaques Hospital Two North,25 Highland Avenue,Newburyport,Massachusetts 01950,01950,"? MH SUMH ? HI ? PSY ? AT CBT DBT ECT GT IDD PTM TT ? PVTN ? MC MD MI OSF PI SF SI 
SMHA SWFS ? PA ? CO SMI ? CM DEC ES IMR SPS ? NRT STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
Achieve TMS East Newton,93 Union Street Suite 303-B,Newton Center,Massachusetts 02459,02459,? MH ? OP ? OMH ? PVTP ? MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD
Newton-Wellesley Hospital Department of Psychiatry,"2014 Washington Street, 3 South",Newton Lower Falls,Massachusetts 02462,02462,"? MH SUMH ? HI OP ? PSY ? AT ECT GT IDD IPT PTM TT ? WI ? PVTN ? MC MD PI SF SI ? 
DEC FPSY IMR SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Brien Center,124 American Legion Drive,North Adams,Massachusetts 01247,01247,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC 
MD MI OSF PI SF SI SMHA ? SS ? CJ CO TRMA PTSD SED SMI ? CM COOT FPSY SPS ? NRT 
NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Achieve TMS East Northampton,47 Pleasant Street Suite 1-NW,Northampton,Massachusetts 01060,01060,? MH ? OP ? OMH ? PVTP ? MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD ? SP F36 F44
Cooley Dickinson Hospital Behavioral Health Unit,30 Locust Street,Northampton,Massachusetts 01060,01060,"? MH SUMH ? HI ? PSY ? AT CBT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SCJJ SF SI 
SMHA SWFS ? CM DEC ES FPSY SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD 
? AH"
Cutchins Prog for Children/Families,78 Pomeroy Terrace,Northampton,Massachusetts 01060,01060,"? MH SUMH ? OP RES ? MSNH ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? 
FQHC ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? TAY GL TRMA 
PTSD SED SMI ? CM COOT ES FPSY HS ICM SPS VRS ? SMON ? ADLT CHLD YAD ? AH"
Cutchins Prog for Children/Families The Childrens Clinic,17 Brewster Court,Northampton,Massachusetts 01060,01060,"? MH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MD MI OSF PI SCJJ SEF SF 
SI SMHA SWFS ? TRMA PTSD SED ? FPSY ? SMPD ? CHLD YAD"
ServiceNet OP Behavioral Center Outpatient Clinic,50 Pleasant Street,Northampton,Massachusetts 01060,01060,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI 
PI SF SI ? CO TRMA TBI PTSD SED ? COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? AH 
? SP F28 F43 F47"
Gosnold Counseling Center,74 Faunce Corner Road,North Dartmouth,Massachusetts 02747,02747,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM ? PVTN ? MC MD MI PI SF SI SMHA ? 
CO ? CM FPSY ? SMPD ? ADLT CHLD SNR YAD"
Southcoast Behavioral Health,581 Faunce Corner Road,North Dartmouth,Massachusetts 02747,02747,"? MH SUMH ? HI ? PSY ? AT GT IDD PTM TT ? WI ? PVTP ? MC MD MI PI SF SI VAF ? SE CO 
ALZ SED ? CM ES FPSY LAD SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH 
? SP F67"
Arbour Senior Care,384 Washington Street,Norwell,Massachusetts 02061,02061,"? MH SUMH ? OP PHDT ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? MC MD PI 
SF SI ? CO SMI ? ACT CM COOT ES FPSY IMR ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
AH ? SP F4 F19 F28 F67"
Norwood Hospital Inpatient Psychiatry,800 Washington Street,Norwood,Massachusetts 02062,02062,"? MH SUMH ? HI ? PSY ? AT CBT ECT GT IDD IPT PTM ? CIT WI ? PVTP ? ITU MC MD MI PI 
SF SI ? SE CO TRMA ALZ PTSD SMI ? CM FPSY IMR LAD SPS ? NRT NSC STU TCC ? SMON 
? ADLT CHLD SNR YAD ? AH"
Riverside Community Care Outpatient Center at Norwood,190 Lenox Street,Norwood,Massachusetts 02062,02062,"? MH SUMH ? OP ? OMH ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC MD PI 
SCJJ SF SI SMHA SWFS ? SMI ? SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? SP F17 F47"
CHD Outpatient Behavioral Hlth Servs Orange,131 West Main Street,Orange,Massachusetts 01364,01364,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MC MD OSF PI SF SI 
SMHA SWFS ? PA SS ? CJ CO ? CM COOT DEC FPSY PEER ? NSC STU TCC ? SMPD ? ADLT 
CHLD SNR YAD"
Gosnold Counseling Center,179 Route 6-A,Orleans,Massachusetts 02653,02653,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM ? PVTN ? MC MD MI OSF PI SCJJ SF 
SI SMHA SWFS VAF ? CO ? CM FPSY ICM ? SMPD ? ADLT CHLD SNR YAD"
Baystate Behavioral Health Griswold Center,42 Wright Street,Palmer,Massachusetts 01069,01069,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD MI 
PI SF SI ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F4"
Family Continuity Peabody,9 Centennial Drive Suite 202,Peabody,Massachusetts 01960,01960,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD MI OSF PI SF SI 
SMHA SWFS ? SS ? TAY CO TRMA PTSD SED SMI ? CM COOT FPSY PRS SPS ? SMON ? 
ADLT CHLD SNR YAD ? SP"
Berkshire Medical Center Psychiatry and Behavioral Sciences,725 North Street,Pittsfield,Massachusetts 01201,01201,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM ? CIT WI ? 
PVTN ? MC MD MI OSF PI SF SI SMHA ? FPSY IPC SPS ? NRT STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH"
Brien Center Acute Care Services Division,"66 West Street, Lower Level",Pittsfield,Massachusetts 01201,01201,"? MH SUMH ? OP ? CMHC ? CIT WI ? PVTN ? CLF MC MD MI OSF PI SCJJ SEF SF SI SMHA 
SWFS VAF ? SS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Brien Center Central/Child/Adolescent,251 Fenn Street,Pittsfield,Massachusetts 01201,01201,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG MC MD OSF PI SCJJ SF SI SMHA SWFS ? SS ? TAY GL CO TRMA PED PTSD SED SMI 
? CM COOT FPSY ICM PRS ? SMON ? CHLD YAD ? AH ? SP"
Clinical and Support Options Inc,877 South Street Suite 2-W,Pittsfield,Massachusetts 01201,01201,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? FQHC ? 
MC MD MI PI SF SI SWFS ? TAY TRMA PTSD SED ? ACT CM COOT DEC FPSY IPC PRS SPS ? 
STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F35"
Clinical and Support Options Inc Pittsfield Outpatient Services,877 South Street Suite 2-W,Pittsfield,Massachusetts 01201,01201,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI 
PI SF SI ? TAY TRMA PTSD SED ? CM COOT DEC ES FPSY IPC PRS SPS ? STU ? SMON ? 
ADLT CHLD SNR YAD ? AH ? SP F35"
ServiceNet OP Behavioral Center Pittsfield Clinic,139 North Street Suite 305,Pittsfield,Massachusetts 01201,01201,"? MH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SF SI ? CO ? 
COOT FPSY SPS ? SMPD ? ADLT CHLD SNR YAD ? AH ? F28"
VA Central Western Massachusetts Pittsfield Outpatient Clinic,73 Eagle Street,Pittsfield,Massachusetts 01201,01201,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? WI ? VAMC ? VAF ? SE GL VET ADM 
MF CJ CO TRMA TBI ALZ PTSD SMI ? CDM COOT DEC FPSY HS ICM IPC SEMP SH SPS VRS 
PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Achieve TMS East Plymouth,225 Water Street Suite 200,Plymouth,Massachusetts 02360,02360,? MH ? OP ? OMH ? PVTP ? MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD
Beth Israel Deaconess Hosp Plymouth Senior Behavioral Health Center,275 Sandwich Street,Plymouth,Massachusetts 02360,02360,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? CMHG CSBG MC MI 
PI SF VAF ? SE CO ALZ ? CDM CM FPSY IMR ? NRT NSC STU TCC ? SMON ? SNR"
Family Continuity Plymouth Clinic,118 Long Pond Road Suite 106,Plymouth,Massachusetts 02360,02360,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD PI 
SF SI SMHA SWFS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT FPSY IPC SPS ? SMPD ? 
ADLT CHLD SNR YAD"
South Shore Mental Health Center Bayview Associates,64 Industrial Park Road,Plymouth,Massachusetts 02360,02360,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SF SI 
SMHA SWFS ? SED ? CM FPSY ? SMON ? ADLT CHLD SNR YAD"
Cape Cod and Islands CMHC,830 County Road,Pocasset,Massachusetts 02559,02559,"? MH SUMH ? HI PHDT ? CMHC ? GT IPT PTM ? SMA ? FQHC ? MC MD MI PI SF SI SMHA VAF 
? PA ? SMI ? IMR SPS PEER ? NRT STU ? SMON ? ADLT YAD"
Gosnold Counseling Center,2 Mayflower Street,Provincetown,Massachusetts 02657,02657,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IPT PTM ? PVTN ? MC MD MI PI SF SI SMHA ? 
CO ? CM FPSY ? SMPD ? ADLT CHLD SNR YAD"
Achieve TMS East Quincy,1266 Furnace Brook Parkway Suite 300,Quincy,Massachusetts 02169,02169,? MH ? OP ? OMH ? PVTP ? MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD
Aspire Health Alliance,859 Willard Street Suite 430,Quincy,Massachusetts 02169,02169,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD 
MI OSF PI SF SI SMHA ? SS ? GL CO SED SMI ? COOT FPSY SPS ? STU TCC ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP F4 F17 F25 F28 F36 F42 F65 F91"
Aspire Health Alliance Discovery Psychiatric Day Program,12 Hancock Court,Quincy,Massachusetts 02169,02169,"? MH SUMH ? PHDT ? PH ? AT CBT DBT GT IDD TT ? CIT ? PVTN ? MD SF SI ? SS ? TAY SE 
CO SMI ? DEC IMR PRS PEER ? SMPD ? ADLT SNR YAD"
Bay State Community Services Inc Outpatient Clinic,1120 Hancock Street,Quincy,Massachusetts 02169,02169,"? MH SUMH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? PVTN ? CLF MC MD OSF PI SF ? PA 
SS ? TAY CO PTSD SED ? CM COOT FPSY PEER ? NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH ? SP F17 F28"
Family Center for Counseling and Education,1419 Hancock Street Suite 202,Quincy,Massachusetts 02169,02169,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? FQHC ? 
CLF MC MD OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? TAY SE GL CJ CO TRMA TBI PTSD 
SED SMI ? CDM CM COOT DEC ES FPSY HS IMR IPC PRS PEER ? SMON ? ADLT CHLD SNR 
YAD"
South Shore Mental Health Center Community Outpatient Program,"460 Quincy Avenue, 3rd Floor",Quincy,Massachusetts 02169,02169,"? MH SUMH ? OP ? OMH ? AT BMT CBT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD MI 
PI SF SI SMHA ? SE GL CO TBI PTSD SMI ? PRS ? STU TCC ? SMON ? ADLT SNR YAD ? AH 
? F17 F92"
New Life Counseling and Wellness Ctr,400-402 North Main Street,Randolph,Massachusetts 02368,02368,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IPT PTM TT ? PVTP ? MD PI SF SMHA SWFS ? 
SS ? TAY SE CO TRMA PTSD SED SMI ? CM COOT FPSY HS ICM ? SMON ? ADLT CHLD SNR 
YAD ? SP F17 F19 F28"
Home for Little Wanderers Child/Family Counseling Center,780 American Legion Highway,Roslindale,Massachusetts 02131,02131,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MD PI SF SI SMHA 
SWFS ? CO TRMA PTSD SED ? FPSY SPS ? SMPD ? ADLT CHLD YAD ? AH ? SP F19"
Lahey Health Behavioral Services Solstice Day School,20 Bowlery Drive,Rowley,Massachusetts 01969,01969,"? MH ? OP ? OMH ? AT BMT CBT GT IPT TT ? PVTN ? CLF SEF SF ? TRMA PTSD SED ? ES 
SEMP SPS VRS ? SMON ? CHLD"
Dimock Community Health Center Inc Outpatient Behavioral Health Services,55 Dimock Street,Roxbury,Massachusetts 02119,02119,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? FQHC ? CLF MC MD 
OSF PI SF SI ? CO ? CM DEC FPSY HS ICM IPC ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? SP"
Judge Baker Childrens Center Center for Effective Child Therapy,53 Parker Hill Avenue,Roxbury Crossing,Massachusetts 02120,02120,"? MH ? OP TELE ? OMH ? BMT CBT CFT GT IPT TT ? PVTN ? PI SF ? SS ? TRMA PTSD SED ? 
FPSY SPS ? SMON ? CHLD YAD"
JRI Salem Behavioral Health Center,110 Boston Street,Salem,Massachusetts 01970,01970,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD OSF PI SF SI ? 
TAY GL CO TRMA PTSD SED SMI ? COOT FPSY ? SMPD ? ADLT CHLD SNR YAD ? AH ? F31 
F47"
Cambridge Health Alliance CHA Central Street Care Center,26 Central Street,Somerville,Massachusetts 02143,02143,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? LMG ? MC MD PI SF SI 
? SE TRMA ? CM IPC ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F67"
Harrington Memorial Hospital Behavioral Health Unit,100 South Street,Southbridge,Massachusetts 01550,01550,"? MH ? HI ? PSY ? GT IPT PTM ? CIT WI ? PVTN ? MC MD MI PI SF SI SMHA ? CM ? SMON ? 
ADLT SNR YAD ? AH"
South Bay Mental Health Center,541 Main Street,South Weymouth,Massachusetts 02190,02190,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT PTM TT ? PVTP ? MC MD PI SCJJ SF SI ? 
COOT SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? F17"
Achieve TMS East Springfield,3550 Main Street Suite 202,Springfield,Massachusetts 01107,01107,? MH ? OP ? OMH ? PVTP ? MD MI PI SF SI VAF ? SMON ? ADLT SNR YAD
Baystate Behavioral Health Adult and Child Outpatient,3300 Main Street,Springfield,Massachusetts 01199,01199,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD PI SF ? 
SE GL TBI ALZ PED ? FPSY ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F28"
Baystate Medical Center Adult Partial Hospitalization Program,140 High Street,Springfield,Massachusetts 01199,01199,"? MH SUMH ? PHDT ? PH ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SEF 
SF ? CO SMI ? DEC FPSY ? STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Baystate Medical Center Adult Psychiatric Treatment Unit,759 Chestnut Street,Springfield,Massachusetts 01199,01199,"? MH SUMH ? HI ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD PI SF SI ? TRMA PTSD SMI ? CM DEC FPSY PEER ? NRT NSC STU TCC ? SMON ? ADLT 
SNR YAD ? AH ? SP"
Behavioral Health Network (BHN) Child Guidance Clinic,110 Maple Street,Springfield,Massachusetts 01105,01105,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD MI PI SF 
SMHA ? SS ? TRMA PTSD SED ? CM COOT FPSY IPC ? NSC STU ? SMPD ? ADLT CHLD SNR 
YAD ? AH ? SP"
Behavioral Health Network (BHN) Liberty Street Clinic,417 Liberty Street,Springfield,Massachusetts 01104,01104,"? MH SUMH ? OP PHDT ? OMH ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC MD MI 
PI SCJJ SF SMHA ? SS ? GL CJ TRMA PTSD SMI ? ACT CM COOT FPSY IPC PEER ? NSC 
STU ? SMPD ? ADLT SNR YAD ? AH ? SP"
Center for Psychological and Family Services,130 Maple Street Suite 205,Springfield,Massachusetts 01103,01103,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? PVTP ? MC MD SF SI ? 
SMON ? ADLT CHLD SNR YAD ? SP F66 F70"
CHD OBHS Springfield,367 Pine Street,Springfield,Massachusetts 01105,01105,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? SPS ? STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? SP F30 F92"
Community Services Institute,1695 Main Street Suite 400,Springfield,Massachusetts 01103,01103,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT IDD IPT PTM TT ? PVTP ? MC MD MI PI SF 
SI ? COOT ? NSC STU ? SMON ? ADLT CHLD SNR YAD ? SP F2"
Gandara Mental Health Center Outpatient Services Division,2155 Main Street,Springfield,Massachusetts 01104,01104,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? MC 
MD PI SF SI ? CO SED SMI ? ACT CM COOT DEC ES FPSY ICM IMR IPC SPS PEER ? NRT 
NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? SP"
Institute for Health and Recovery Inc Springfield,155 Maple Street Suite 304,Springfield,Massachusetts 01105,01105,"? MH SUMH ? OP ? OMH ? BMT CBT CFT IDD IPT TT ? PVTN ? MC MD OSF PI SF SMHA 
SWFS ? PA SS ? TAY SE TRMA SED ? CM COOT FPSY SH PEER ? STU ? SMON ? ADLT 
CHLD SNR YAD ? SP"
River Valley Counseling Center,120 Maple Street,Springfield,Massachusetts 01103,01103,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MC MD 
OSF PI SF SI SMHA ? SS ? CO HV TRMA PTSD ? CDM CM ES HS SH PEER ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP F66"
Three Rivers Program,26 Ridgewood Terrace,Springfield,Massachusetts 01105,01105,"? MH ? RES ? RTCC ? AT BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? SMHA ? TRMA PTSD 
SED ? CM ES FPSY PRS SPS ? SMON ? CHLD"
VA Central Western Massachusetts Springfield CBOC,25 Bond Street,Springfield,Massachusetts 01104,01104,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? WI ? VAMC ? VAF ? SE GL VET ADM 
MF CJ CO TRMA TBI ALZ PTSD SMI ? CDM COOT DEC FPSY HS ICM IPC SEMP SH SPS VRS 
PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Austen Riggs Center,25 Main Street,Stockbridge,Massachusetts 01262,01262,"? MH SUMH ? HI OP PHDT RES ? RTCA ? CFT GT IPT PTM ? PVTN ? PI SF ? SMI ? PRS ? 
SMPD ? ADLT SNR YAD"
Curahealth Stoughton Neurorehabilitation Unit,909 Sumner Street,Stoughton,Massachusetts 02072,02072,"? MH ? HI ? PSY ? AT BMT CBT GT IPT PTM ? PVTP ? MC MD MI PI SF SI ? TBI ? CDM CM 
DEC ES FPSY HS IMR IPC LAD PRS ? NRT STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Gosnold Counseling Center,"909 Sumner Street, 2nd Floor",Stoughton,Massachusetts 02072,02072,"? MH SUMH ? OP PHDT TELE ? OMH ? CBT CFT DBT GT IPT PTM ? PVTN ? MC MD MI PI 
SCJJ SF SI SMHA ? CO ? CM COOT FPSY ? SMPD ? ADLT CHLD SNR YAD"
Justice Resource Institute Inc Meadowridge Academy,664 Stevens Road,Swansea,Massachusetts 02777,02777,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? PI SEF SF SI SMHA SWFS 
? PTSD SED ? ES FPSY PRS SPS ? SMON ? CHLD"
Justice Resource Institute Inc Swansea Wood School,789 Stevens Road,Swansea,Massachusetts 02777,02777,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? PI SEF SF SI SMHA SWFS 
? PTSD SED ? ES FPSY PRS SPS ? SMON ? CHLD"
Stevens Treatment Programs Residential Treatment Center,24 Main Street,Swansea,Massachusetts 02777,02777,"? MH SUMH ? RES ? RTCC ? BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF SCJJ SEF SMHA 
SWFS ? SED ? CM ES ? SMON ? CHLD ? SP"
Community Counseling of Bristol County Main Office,1 Washington Street,Taunton,Massachusetts 02780,02780,"? MH SUMH ? OP PHDT ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CMHG MC 
MD PI SF SMHA ? SE GL VET CO HV TRMA PTSD SED SMI ? ACT CM COOT IMR SH SPS ? 
STU ? SMPD ? ADLT CHLD SNR YAD ? SP F67"
Community Csl of Bristol County Continuing Care/Partial Hospital,19 Cedar Street,Taunton,Massachusetts 02780,02780,"? MH SUMH ? OP PHDT ? PH ? AT CBT DBT GT IDD IPT PTM ? CIT WI ? PVTN ? MC MD PI SF 
? CO SMI ? FPSY IMR PRS SPS VRS ? STU ? SMPD ? ADLT SNR YAD ? SP"
Justice Resource Institute Inc Cohannet Academy,60 Hodges Avenue Taunton State Hosp-Cain 2,Taunton,Massachusetts 02780,02780,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD PI SCJJ SEF SF SI 
SMHA SWFS ? PTSD SED ? ES FPSY PRS SPS ? SMON ? CHLD"
Justice Resource Institute Inc Southeast Behavioral Health Center,35 Summer Street Suite 202-A,Taunton,Massachusetts 02780,02780,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD PI SF SI SMHA 
SWFS ? TAY CO TRMA PTSD SED SMI ? ACT CM COOT FPSY SPS ? SMON ? ADLT CHLD 
SNR YAD"
Morton Hospital/Medical Center Elder Behavioral Health Services,88 Washington Street,Taunton,Massachusetts 02780,02780,"? MH SUMH ? HI ? PSY ? AT BMT GT IPT PTM TT ? CIT WI ? PVTP ? MC MD PI SF SI ? SE 
ALZ ? CDM CM DEC ES FPSY IMR IPC LAD PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT 
SNR ? AH"
Volunteers of America Family Center for Counseling and Education,5 Post Office Square,Taunton,Massachusetts 02780,02780,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? FQHC ? MC MD PI 
SF SI ? CO TRMA ? FPSY ? SMON ? ADLT CHLD SNR YAD"
Justice Resource Institute Inc Centerpoint,365 East Street,Tewksbury,Massachusetts 01876,01876,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD PI SCJJ SEF SI SMHA 
SWFS ? PTSD SED ? ES FPSY PRS SPS ? SMON ? CHLD"
Justice Resource Institute Inc Merrimack Center,365 East Street Special Building,Tewksbury,Massachusetts 01876,01876,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD PI SCJJ SEF SI SMHA 
SWFS ? PTSD SED ? ES FPSY PRS SPS ? SMON ? CHLD"
Riverside Community Care Outpatient Center at Upton,206 Milford Street,Upton,Massachusetts 01568,01568,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD PI 
SF SI ? SE CO SED ? ACT COOT DEC FPSY SPS ? NSC STU TCC ? SMPD ? ADLT CHLD SNR 
YAD ? SP F67 F79"
