Name,Address,City,State,Zip,Services
Northeastern Center Inc Lagrange County Office (OP),2155 North State Road 9 / P.O. Box 191,Lagrange,Indiana 46761,46761,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IPT ? WI ? PVTN ? CLF MC MD MI PI SCJJ SF SI 
SMHA SWFS ? SS ? ACT CM ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Otis R Bowen Ctr for Human Servs,836 North Detroit Street,Lagrange,Indiana 46761,46761,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY SE CJ CO TRMA PTSD SED SMI 
? CM COOT FPSY ICM IMR SPS ? STU TCC ? SMPD ? ADLT CHLD SNR YAD"
La Porte Cnty Comp MH Council Inc Swanson Center LaPorte Outpatient,"1230 West State Road 2, Suite B",La Porte,Indiana 46350,46350,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? TAY CJ CO TRMA SED 
SMI ? CM COOT ES FPSY ICM IMR IPC PRS SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD 
? AH ? SP"
Community Mental Health Center Inc,285 Bielby Road,Lawrenceburg,Indiana 47025,47025,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? CO ? CM COOT FPSY ICM PRS 
SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Community Mental Health Center Inc,710 Eads Parkway,Lawrenceburg,Indiana 47025,47025,"? MH SUMH ? HI OP ? PSY ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? TAY SE CO 
ALZ PTSD SED SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU TCC 
? SMON ? ADLT CHLD SNR YAD ? AH"
Community Mental Health Center Inc,283 Bielby Road,Lawrenceburg,Indiana 47025,47025,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE CO SED 
SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP"
Community Mental Health Center Inc Ludlow Offices,281 Bielby Road,Lawrenceburg,Indiana 47025,47025,"? MH SUMH ? OP PHDT RES ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? 
PVTN ? CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? 
TAY SE CO SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU TCC ? 
SMON ? ADLT SNR YAD ? AH ? SP 
24"
Community Mental Health Center Inc Outpatient Services,401 West Eads Parkway Suite 450,Lawrenceburg,Indiana 47025,47025,"? MH SUMH ? OP PHDT RES ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? 
PVTN ? CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? 
TAY SE CO SMI ? CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU TCC ? 
SMON ? ADLT SNR YAD ? AH ? SP"
Dearborn County CBOC,1600 Flossie Drive,Lawrenceburg,Indiana 47025,47025,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? CLF 
MC MD MI PI SCJJ SF SI SMHA SWFS ? PA SS ? TAY SE CO SED SMI ? COOT FPSY PRS 
SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Unity Health,608 Wilson Creek Road,Lawrenceburg,Indiana 47025,47025,"? MH SUMH ? OP TELE ? CBT CFT DBT GT IPT PTM TT ? WI ? VAMC ? MI PI VAF ? VET 
PTSD ? COOT DEC HS ICM LAD SEMP SH SPS VRS ? NRT NSC STU TCC ? SMPD ? ADLT 
SNR YAD ? VO"
Aspire Indiana,1600 West Main Street,Lebanon,Indiana 46052,46052,"? MH SUMH ? RES ? RTCA ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE CO SMI ? 
CDM CM COOT ES FPSY HS ICM IMR IPC SEMP SPS VRS ? STU ? SMON ? ADLT SNR YAD ? 
AH ? SP"
Cummins BH Systems Inc Boone County,940 Lasley Drive,Lebanon,Indiana 46052,46052,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? 
CLF CMHG MC MD MI OSF PI SF SI SMHA SWFS ? SS ? CO HV TRMA PTSD SED SMI ? CDM 
CM COOT HS ICM IMR IPC PRS SEMP SH SPS PEER ? NRT STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Hamilton Center Inc Linton Office,County Road 1000 West Lonetree / P.O. Box 553,Linton,Indiana 47441,47441,"? MH ? HI ? PSY ? AT BMT GT PTM ? PVTN ? MC PI SF ? SE ALZ ? CDM CM ? SMON ? SNR 
? AH"
Four County Counseling Center,408 North Street,Logansport,Indiana 46947,46947,"? MH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? SED SMI ? CM ICM PRS SPS ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Four County Counseling Center Main Center Cass County Office,1015 Michigan Avenue,Logansport,Indiana 46947,46947,"? MH SUMH ? OP ? CMHC ? AT DBT GT ? CIT WI ? PVTN ? CLF CMHG CSBG MC MD MI PI 
SCJJ SF SI SMHA SWFS ? SS ? TAY CO TRMA SMI ? ACT CDM CM FPSY PRS SEMP SPS 
PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Good Samaritan Hospital Samaritan Center,200 South JFK Avenue,Loogootee,Indiana 47553,47553,"? MH SUMH ? HI OP TELE ? CMHC ? AT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS ? SS ? CO TRMA SED SMI ? ACT 
CDM CM COOT FPSY ICM IPC PRS SEMP SPS TPC ? NRT NSC STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH ? SP"
Centerstone of Indiana Inc Centerstone Madison,3008 North Bevcher Drive,Madison,Indiana 47250,47250,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? LMG ? CLF CMHG CSBG 
MC MD MI PI SCJJ SF SI SMHA SWFS ? SS ? CO ? CM COOT ES FPSY ICM ? NRT NSC STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
LifeSpring Inc Jefferson County Office,1405 Bear Street,Madison,Indiana 47250,47250,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM DEC FPSY PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Madison State Hospital,711 Green Road,Madison,Indiana 47250,47250,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SF SI SMHA SWFS ? PA SS ? SED SMI ? CDM CM COOT IMR 
SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Grant Blackford Mental Health Inc Branson Place,925 South Branson Street,Marion,Indiana 46953,46953,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? OSG ? CLF MC 
MD MI OSF PI SF SI SMHA VAF ? SE CJ CO ALZ PTSD SMI ? DEC ES FPSY IPC PRS SEMP 
SPS VRS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Grant Blackford Mental Health Inc Community Support Program,206 West 8th Street,Marion,Indiana 46953,46953,"? MH SUMH ? RES ? RTCA ? GT ? CIT ? PVTN ? CLF CMHG CSBG MC MD MI OSF PI SCJJ 
SF SI SMHA SWFS VAF ? SS ? CM DEC HS PRS ? TCC ? SMPD ? ADLT SNR YAD ? AH"
Grant Blackford Mental Health Inc Stepping Stone,1623 West 6th Street,Marion,Indiana 46953,46953,"? MH SUMH ? OP ? CMHC ? AT BMT CBT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? CM DEC HS ICM IPC 
PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Grant Blackford Mental Health Inc Cornerstone Behavioral Health,505 North Wabash Avenue,Marion,Indiana 46952,46952,"? MH SUMH ? RES ? RTCA ? GT ? CIT ? PVTN ? CLF CMHG CSBG MC MD MI OSF PI SCJJ 
SF SI SMHA SWFS VAF ? SS ? CM DEC HS PRS ? TCC ? SMPD ? ADLT SNR YAD ? AH"
VA Northern Indiana Healthcare System,1700 East 38th Street,Marion,Indiana 46953,46953,"? MH SUMH ? HI OP TELE ? PSY ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? SS ? CM COOT DEC 
ES FPSY SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Martinsville CBOC,2200 John R Wooden Drive Suite 100,Martinsville,Indiana 46151,46151,"? MH SUMH ? HI OP PHDT RES TELE ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC ? 
MI PI VAF ? SE GL VET MF CJ CO TRMA ALZ PTSD SMI ? CDM CM COOT DEC HS ICM IMR 
IPC LAD PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO"
Regional Mental Health Center Merrillville Outpatient,1441 East 84th Place Borto Building,Merrillville,Indiana 46410,46410,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM DEC FPSY PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Southlake Mental Health Center Inc DBA Regional Mental Health Center,"8555 Taft Street, Strawhun Building",Merrillville,Indiana 46410,46410,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? WI ? VAMC ? 
MI PI SF VAF ? SE VET CO PTSD SMI ? ACT CDM CM COOT DEC FPSY ICM IMR IPC PRS 
SEMP SPS VRS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Franciscan Saint Anthony Michigan City Psychiatric Services,3500 Franciscan Way,Michigan City,Indiana 46360,46360,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CMHG MC MD 
MI PI SCJJ SF SI SMHA SWFS ? SS ? TRMA PTSD SED ? CM FPSY ICM ? NRT NSC STU TCC 
? SMON ? ADLT CHLD SNR YAD"
La Porte Cnty Comp MH Council Inc Swanson Center,7224 West 400 North,Michigan City,Indiana 46360,46360,"? MH SUMH ? HI OP PHDT ? CMHC ? AT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? CMHG MC MD MI PI SCJJ SF SI SMHA SWFS ? SS ? CO SMI ? CDM CM COOT DEC 
FPSY IMR IPC PRS SEMP PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD"
RiverCrest Specialty Hospital DBA Medical Behavioral Hospital,1625 East Jefferson Boulevard,Mishawaka,Indiana 46545,46545,"? MH SUMH ? HI TELE ? PSY ? CBT DBT IDD ? CIT WI ? PVTN ? CLF CMHG CSBG ITU MC 
MD MI OSF PI SEF SF SI SMHA SWFS VAF ? PA ? SMI ? SPS ? STU TCC ? SMON ? ADLT 
SNR YAD ? AH"
VA Northern Indiana Healthcare System St Joseph CBOC,1540 Trinity Place,Mishawaka,Indiana 46545,46545,"? MH SUMH ? OP PHDT ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CJ CO PTSD 
SED SMI ? CM COOT FPSY HS ICM IPC PRS SPS ? STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Valley Oaks Health Outpatient Service,920 Executive Drive,Monticello,Indiana 47960,47960,"? MH SUMH ? HI ? PSY ? AT CBT GT IPT PTM ? CIT ? PVTP ? MC MD MI PI SF ? SE GL VET 
ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SMI ? DEC LAD SPS ? NRT NSC STU TCC ? 
SMON ? ADLT SNR YAD ? AH"
Centerstone of Indiana Inc Centerstone Mooresville,11370 North State Road 67,Mooresville,Indiana 46158,46158,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MI PI VAF ? GL 
VET CJ CO TRMA PTSD ? CDM COOT DEC HS IMR IPC LAD SPS ? STU TCC ? SMPD ? ADLT 
SNR YAD ? VO"
Franciscan Health Collaborative Care Clinic,"1001 Hadley Road, Suite 103",Mooresville,Indiana 46158,46158,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IPT PTM ? PVTN ? CLF MC MD MI OSF PI SCJJ SF 
SI SMHA SWFS ? SS ? CM ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Southwestern Behav Healthcare Inc Posey Regional Services,309 North Sawmill Street,Mount Vernon,Indiana 47620,47620,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT TT ? CIT WI ? PVTN ? CLF CMHG CSBG 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TRMA PTSD SED ? CM FPSY PRS 
SEMP SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Centerstone of Indiana Inc Centerstone Muncie,421 South Walnut Street Suite 200,Muncie,Indiana 47305,47305,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? MC MD PI SF SI ? 
FPSY SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Meridian Health Services Geropsychiatric Services,2401 West University Avenue 3rd Floor,Muncie,Indiana 47304,47304,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MC MD MI PI SCJJ 
SF SI SMHA SWFS ? SS ? TRMA SED ? CM SPS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Meridian Services Corp,1944 West 8th Street,Muncie,Indiana 47302,47302,"? MH SUMH ? OP TELE ? CMHC ? CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD SED 
SMI ? CM DEC FPSY PRS SEMP SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
VA Northern Indiana Healthcare System Muncie CBOC,2600 West White River Boulevard,Muncie,Indiana 47303,47303,"? MH SUMH ? HI ? PSY ? AT BMT CBT GT IPT PTM TT ? PVTN ? MC MD PI SF SI SMHA VAF 
? PA ? SE CO TRMA ALZ PTSD ? CM ? NRT NSC STU TCC ? SMON ? SNR ? AH"
Youth Opportunity Center,3700 West Kilgore Avenue,Muncie,Indiana 47304,47304,"? MH SUMH ? RES TELE ? RTCA ? CBT GT PTM ? PVTN ? MC MD PI SF SI ? CM ? STU ? 
SMPD ? ADLT SNR YAD ? AH"
Centerstone of Indiana Inc Centerstone Nashville,1156 Old State Road 46,Nashville,Indiana 47448,47448,"? MH SUMH ? OP TELE ? CBT GT IPT PTM TT ? VAMC ? MI PI VAF ? VET ? SPS ? STU TCC 
? SMPD ? ADLT SNR YAD ? VO"
LifeSpring Inc Floyd County Office,2820 Grant Line Road,New Albany,Indiana 47150,47150,"? MH SUMH ? OP RES ? MSNH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC 
MD MI PI SCJJ SEF SWFS ? GL CJ CO TRMA PTSD SED ? ACT CM COOT DEC ES FPSY IPC 
SPS ? TCC ? SMON ? ADLT CHLD YAD"
Louisville VAMC VA Healthcare Center/New Albany,4347 Security Parkway,New Albany,Indiana 47150,47150,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM COOT DEC FPSY PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Brentwood Springs,4488 Roslin Road,Newburgh,Indiana 47630,47630,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? SED SMI ? CDM CM 
COOT IMR SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Centerstone of Indiana Inc Centerstone New Castle,3337 South State Road 3,New Castle,Indiana 47362,47362,"? MH SUMH ? OP TELE ? AT IPT ? WI ? VAMC ? PI SF VAF ? VET MF CO TRMA PED PTSD ? 
ACT HS SEMP VRS ? SMPD ? ADLT SNR YAD ? VO ? AH"
Centerstone of Indiana Inc Centerstone North Vernon,216 North State Street,North Vernon,Indiana 47265,47265,"? MH SUMH ? HI PHDT TELE ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTP ? MC MD MI PI SF SI VAF ? ADM CO SMI ? DEC FPSY IMR IPC SPS PEER ? NRT NSC 
STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Valley Oaks Health,606 Limerick Lane,Otterbein,Indiana 47970,47970,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TRMA PTSD SED ? CM FPSY 
PRS SEMP SPS TPC ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
LifeSpring Health Systems,488 West Hospital Road,Paoli,Indiana 47454,47454,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM DEC FPSY PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Four County Counseling Center Miami County Satellite Office,1000 North Broadway Street,Peru,Indiana 46970,46970,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IPT PTM ? WI ? PVTN ? CLF MC MD MI PI SCJJ SF 
SI SMHA SWFS ? SS ? CM ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
VA Northern Indiana Healthcare System Peru CBOC,750 North Broadway,Peru,Indiana 46970,46970,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? CM COOT ES IMR 
PRS SH ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Good Samaritan Hospital Samaritan Center,"611 Main Street, Suite 110",Petersburg,Indiana 47567,47567,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI PI SCJJ SF SI SMHA SWFS ? SS ? CO TRMA SED SMI ? CDM CM 
COOT FPSY ICM PRS SEMP SPS TPC ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD 
? AH ? SP"
Otis R Bowen Ctr for Human Servs Inpatient Unit,9 Pequignot Drive,Pierceton,Indiana 46562,46562,"? MH ? OP TELE ? CBT IPT PTM TT ? VAMC ? MI PI VAF ? VET ? SPS ? STU TCC ? SMPD ? 
ADLT SNR YAD ? VO"
Hamilton Center Inc Plainfield Office,900 Southfield Drive,Plainfield,Indiana 46168,46168,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? CIT ? LMG ? CLF CMHG 
CSBG MC MD MI PI SCJJ SF SI SMHA SWFS ? SS ? CO ? CM COOT ES FPSY ICM ? NRT 
NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Brighter Tomorrows Inc,310 North Michigan Street Suite 208,Plymouth,Indiana 46563,46563,"? MH SUMH ? HI ? PSY ? AT BMT CBT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? SE GL VET CO TRMA 
TBI PTSD SMI ? CDM CM ES FPSY IMR PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT 
SNR YAD ? SP"
Otis R Bowen Ctr for Human Servs,925 Dora Lane,Plymouth,Indiana 46563,46563,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT IDD IPT TT ? PVTP ? MC MD MI PI SF SI ? 
SS ? FPSY ? TCC ? SMON ? ADLT CHLD SNR YAD"
Otis R Bowen Ctr for Human Servs Plymouth Office,990 Illinois Street,Plymouth,Indiana 46563,46563,"? MH SUMH ? HI OP RES ? PSY ? AT CFT DBT GT IDD IPT PTM TT ? WI ? PVTP ? MC MD MI 
OSF PI SF SI SMHA SWFS VAF ? CO TRMA ? DEC ES FPSY SPS ? NRT NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Otis R Bowen Ctr for Human Servs Russell House,1525 West Harrison Street,Plymouth,Indiana 46563,46563,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? TAY SE CO TBI SED SMI ? CM COOT ES 
FPSY IMR IPC PRS SEMP SH SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Porter Starke Services Inc,3176 Lancer Street,Portage,Indiana 46368,46368,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CLF MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? TAY CO SED SMI ? CM COOT ES FPSY IMR 
IPC PRS SEMP SH SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
IU Health Jay,500 West Votaw Street,Portland,Indiana 47371,47371,"? MH ? RES ? RTCA ? CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MD SF ? SMI ? CDM CM 
DEC FPSY IMR IPC PRS SEMP SH SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD"
Southwestern Behav Healthcare Inc Gibson Regional Office,320 South 5th Avenue,Princeton,Indiana 47670,47670,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI PI SCJJ SF SMHA SWFS ? SS ? SED SMI ? CM COOT DEC 
FPSY HS IMR IPC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Valley Oaks Health Outpatient Service,131 West Drexel Parkway,Rensselaer,Indiana 47978,47978,"? MH SUMH ? HI ? PSY ? AT BMT CBT CFT DBT GT IPT PTM ? CIT ? PVTN ? MC MD MI PI SF 
SI ? FPSY SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Centerstone of Indiana Inc Centerstone Richmond,831 Dillon Drive,Richmond,Indiana 47374,47374,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IPT PTM TT ? WI ? PVTN ? CLF MC MD MI PI 
SCJJ SF SI SMHA SWFS ? SS ? TRMA ? CM IMR SPS ? STU ? SMON ? ADLT CHLD SNR YAD 
? AH"
Centerstone of Indiana Inc Community Support Services,54 South 15th Street,Richmond,Indiana 47374,47374,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IPT PTM ? WI ? PVTN ? CLF MC MD MI OSF PI 
SCJJ SF SI SMHA SWFS ? SS ? CJ ? CM ? STU ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Centerstone of Indiana Inc Samuel Gaar Resource Center,200 North 13th Street,Richmond,Indiana 47374,47374,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CJ CO TRMA PTSD 
SED SMI ? CM FPSY ICM PRS SEMP SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Meridian Health Services,630 East Main Street Suite 200,Richmond,Indiana 47374,47374,"? MH ? OP TELE ? CMHC ? CBT CFT GT IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG CSBG 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? CJ SMI ? CM DEC IMR PRS SEMP SPS 
? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH 
33"
Reid Health,1100 Reid Parkway,Richmond,Indiana 47374,47374,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT IDD IPT TT ? CIT ? PVTN ? CLF CMHG CSBG MC 
MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? CO HV TRMA PTSD SMI ? CM IMR PRS 
SEMP SPS ? STU TCC ? SMON ? ADLT SNR YAD ? AH"
Richmond State Hospital,498 NW 18th Street,Richmond,Indiana 47374,47374,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? PVTN ? FQHC ? CMHG 
MC MD MI OSF PI SF SMHA SWFS ? SS ? CO SMI ? CM DEC ICM IMR TPC VRS ? SMON ? 
ADLT SNR YAD"
Wernle Youth and Family Trt Ctr,2000 Wernle Road,Richmond,Indiana 47374,47374,"? MH ? HI OP TELE ? PSY ? AT BMT CBT GT IPT PTM ? CIT WI ? PVTN ? MC MD MI PI SF SI 
SMHA VAF ? SE ALZ SMI ? CM ES FPSY IMR ? NRT NSC STU ? SMON ? ADLT SNR YAD"
