Name,Address,City,State,Zip,Services
FHN Family Counseling Center,421 West Exchange Street,Freeport,Illinois 61032,61032,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? CM COOT ES FPSY SH 
SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
William S Middleton VA Freeport VA Clinic,750 Kiwanis Drive,Freeport,Illinois 61032,61032,"? MH SUMH ? OP TELE ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? VAMC ? VAF ? VET PTSD ? 
CM DEC ES FPSY IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO"
Bridgeway Inc,2323 Windish Drive,Galesburg,Illinois 61401,61401,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CSBG MC MD MI OSF PI SF SI SMHA VAF ? TAY SE GL CJ CO TRMA PTSD SED SMI ? CM 
COOT ES FPSY SEMP SH SPS VRS ? SMON ? ADLT CHLD SNR YAD ? AH"
TriCity Family Services,1120 Randall Court,Geneva,Illinois 60134,60134,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MC MD MI PI SF SI 
SMHA ? PA SS ? TRMA PED SED ? CM ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Behavioral Wellness Center,4 Doctors Park,Gibson City,Illinois 60936,60936,"? MH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MC MD PI SF SI 
SMHA SWFS ? SE ? CDM CM COOT FPSY IPC ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? 
AH"
Alternatives Counseling Inc,88 South Main Street,Glen Carbon,Illinois 62034,62034,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT TT ? PVTP ? CLF MD MI PI SCJJ SF SI SWFS 
? CJ TRMA PTSD ? COOT ? SMPD ? ADLT CHLD SNR YAD"
Adventist Glenoaks Hospital Behavioral Health Services,701 Winthrop Avenue,Glendale Heights,Illinois 60139,60139,"? MH SUMH ? HI ? PSY ? AT BMT GT IDD PTM ? CIT ? PVTN ? MC MD MI PI SF SI SMHA ? SE 
CO SMI ? CDM CM DEC ES IPC SPS PEER ? NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Center for Discovery Glenview,3737 Lawson Road,Glenview,Illinois 60026,60026,"? MH SUMH ? RES ? RTCC ? CBT CFT DBT GT IPT PTM ? PVTP ? MI PI SF ? PED ? CM DEC 
FPSY HS ? SMON ? CHLD"
Family Counseling Center Inc Admin Office/Pope Cnty Office,125 North Market Street,Golconda,Illinois 62938,62938,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? CLF CSBG MC 
MD OSF PI SCJJ SF SI SMHA SWFS ? SS ? CO TRMA PTSD ? CM COOT FPSY ? SMPD ? ADLT 
CHLD SNR YAD ? AH"
Chestnut Health Systems,50 Northgate Industrial Drive,Granite City,Illinois 62040,62040,"? MH SUMH ? OP RES TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? 
PVTN ? FQHC ? CLF MC MD OSF PI SCJJ SF SI SMHA VAF ? SS ? SE VET MF CJ CO TRMA 
PTSD SED SMI ? CM COOT DEC FPSY HS IPC SEMP SH ? SMPD ? ADLT CHLD SNR YAD ? AH"
Chestnut Health Systems,"3924 Oakmont Drive, Apartment 4",Granite City,Illinois 62040,62040,"? MH SUMH ? RES ? RTCA ? BMT GT IPT PTM ? CIT ? PVTN ? MD SF SI SMHA ? SS ? SMI ? 
CM DEC HS SEMP SH ? SMPD ? ADLT SNR YAD ? AH"
Chestnut Health Systems,1218 19th Street,Granite City,Illinois 62040,62040,"? MH SUMH ? RES ? RTCA ? BMT GT IPT PTM ? CIT ? PVTN ? MD SF SI SMHA ? SS ? SMI ? 
CM DEC HS SEMP SH ? SMPD ? ADLT SNR YAD ? AH"
Bond County Health Department Prairie Counseling Center,1520 South 4th Street,Greenville,Illinois 62246,62246,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? LMG ? CLF 
CMHG CSBG MC MD OSF PI SCJJ SF SI SMHA SWFS ? CM COOT FPSY IMR PRS SPS ? STU 
? SMON ? ADLT CHLD SNR YAD ? AH"
Allendale Association Bradley Counseling Center/Gurnee,"5465 Grand Avenue, Suite 101",Gurnee,Illinois 60031,60031,"? MH ? OP ? OMH ? CFT GT IPT TT ? PVTN ? MC MD MI PI SF SWFS ? COOT FPSY ? SMON ? 
ADLT CHLD SNR YAD"
Harrisburg Medical Center Behavioral Health,100 Dr Warren Tuttle Drive,Harrisburg,Illinois 62946,62946,"? MH ? HI TELE ? PSY ? AT ECT IPT PTM ? CIT ? PVTN ? ITU MC MD MI OSF PI SF SI SMHA 
SWFS VAF ? PA ? SE PTSD SMI ? CM IPC ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH"
UChicago Medicine Ingalls Memorial Behavioral Health,1 Ingalls Drive,Harvey,Illinois 60426,60426,"? MH SUMH ? HI OP PHDT ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? MC MD MI PI SF SI ? TAY SE ALZ SED SMI ? CM COOT DEC ES FPSY HS IMR IPC SPS 
? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Mason District Hospital Havana Medical Associates,615 North Promenade Street,Havana,Illinois 62644,62644,"? MH SUMH ? OP TELE ? OMH ? CBT CFT GT IDD IPT PTM TT ? LMG ? CLF MC MD MI PI 
SCJJ SF SWFS ? SE CO ? CDM CM COOT DEC FPSY SPS ? STU TCC ? SMON ? ADLT CHLD 
SNR YAD"
Link and Option Center Inc,3330 West 177th Street Suite 2-CN,Hazel Crest,Illinois 60429,60429,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? MD SF ? SS ? CO ? CM COOT ES FPSY HS ICM IPC LAD PRS SEMP SPS ? SMPD ? 
ADLT CHLD SNR YAD ? SP"
Montgomery County Health Dept,11191 Illinois Route 185,Hillsboro,Illinois 62049,62049,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? LMG ? FQHC ? MC MD 
MI PI SF SI SMHA SWFS ? PA SS ? SMI ? CM COOT DEC FPSY PRS SPS ? SMPD ? ADLT 
CHLD SNR YAD ? AH"
Madden Mental Health Center,1200 South 1st Avenue,Hines,Illinois 60141,60141,"? MH SUMH ? HI ? PSY ? AT CBT CFT GT IDD IPT PTM TT ? CIT ? OSG ? ITU MC MD MI PI SF 
SI VAF ? CO TRMA PTSD SMI ? DEC FPSY SPS VRS PEER ? NRT NSC STU ? SMON ? ADLT 
SNR YAD ? SP F66"
Veterans Affairs Hines Hospital,5000 South 5th Avenue,Hines,Illinois 60141,60141,"? MH SUMH ? HI OP PHDT RES TELE ? AT BMT CBT DBT ECT GT IDD PTM TT ? CIT WI ? 
VAMC ? MI VAF ? GL VET HV TRMA TBI SMI ? ACT CDM CM COOT DEC ES FPSY HS IMR IPC 
LAD PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO"
AMITA Health Adventist Hinsdale Behav Health,120 North Oak Street,Hinsdale,Illinois 60521,60521,"? MH SUMH ? HI TELE ? PSY ? AT CBT DBT GT IDD PTM ? CIT WI ? PVTN ? MC MD MI PI SEF 
SF SI SWFS ? ES SPS PEER ? NRT NSC STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Rogers Behavioral Health,907 North Elm Street Suite 300,Hinsdale,Illinois 60521,60521,"? MH ? PHDT ? PH ? CBT CFT DBT GT IDD PTM TT ? PVTN ? PI SF ? CO TRMA PTSD ? FPSY 
? SMPD ? ADLT CHLD YAD"
Alexian Brothers BH Hosp,1650 Moon Lake Boulevard,Hoffman Estates,Illinois 60169,60169,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? MC MI PI SF ? TAY SE GL VET ADM MF CO TRMA ALZ PED PTSD SED SMI ? CM DEC 
ES FPSY SPS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
Edward Hines Junior VA Hospital Hoffman Estates,4885 Hoffman Boulevard,Hoffman Estates,Illinois 60192,60192,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IPT PTM TT ? CIT WI ? VAMC ? FQHC ? 
VAF ? VET ? ACT CDM CM COOT DEC ES FPSY HS IMR IPC SPS ? STU ? SMPD ? ADLT SNR 
YAD ? VO"
Kenneth Young Center Schaumburg Township,1 Illinois Boulevard,Hoffman Estates,Illinois 60169,60169,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM ? CIT ? PVTN ? CLF MC MD PI SF 
? SS ? TAY CO SED SMI ? CM ? SMPD ? CHLD YAD ? AH ? SP"
Hoyleton Youth and Family Services,350 North Main Street,Hoyleton,Illinois 62803,62803,"? MH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MD SCJJ SEF SMHA 
SWFS ? GL TRMA PTSD SED ? CM DEC ES FPSY SPS ? SMON ? CHLD"
Independence Health and Therapy,"12555 Farm Hill Drive, Suite 800",Huntley,Illinois 60142,60142,"? MH ? OP ? OMH ? CBT IPT PTM ? PVTN ? CLF CMHG CSBG MC MD OSF PI SF SI SMHA 
VAF ? SS ? SE ALZ ? CM PRS SPS ? STU ? SMPD ? ADLT SNR"
Elm City Center,1314 West Walnut Street,Jacksonville,Illinois 62650,62650,"? MH ? OP ? CMHC ? AT BMT CBT IDD IPT PTM ? PVTN ? CMHG CSBG MC MD MI PI SF SI 
SMHA ? PA SS ? ALZ SMI ? CDM CM DEC ES HS ICM IMR LAD PRS SEMP SH VRS ? SMPD ? 
ADLT SNR YAD ? AH"
Cornerstone Services Inc,800 Black Road,Joliet,Illinois 60435,60435,"? MH SUMH ? OP RES TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? 
CMHG MC MD SF SI SMHA ? SS ? VET CO HV SMI ? CM FPSY HS IPC PRS SEMP SH VRS 
PEER ? STU ? SMPD ? ADLT SNR YAD"
Edward Hines Junior VA Hospital Joliet Clinic,1201 Eagle Street,Joliet,Illinois 60432,60432,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? VAMC ? MC MI PI SI VAF ? 
PA ? VET HV TRMA TBI PED PTSD ? ACT CM COOT DEC FPSY HS IPC PRS SEMP SH SPS ? 
NRT NSC TCC ? SMPD ? ADLT SNR YAD ? VO"
Prescence Health Saint Joseph Medical Center,333 Madison Street,Joliet,Illinois 60435,60435,"? MH SUMH ? HI PHDT ? PSY ? AT CFT GT IPT PTM ? WI ? PVTN ? MC MD PI SI ? SMI ? CDM 
IMR SPS ? NRT NSC STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Will County Health Department Behavioral Health,501 Ella Avenue,Joliet,Illinois 60433,60433,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? LMG ? CLF CMHG 
MC MD MI PI SF SI ? PA ? SE GL VET ADM MF CJ CO HV TRMA PED PTSD SED SMI ? CM 
COOT ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F66"
Presence Saint Marys Hospital Behavioral Health Unit,500 West Court Street,Kankakee,Illinois 60901,60901,"? MH SUMH ? HI ? PSY ? BMT CBT CFT DBT GT IPT PTM ? PVTN ? MC MD MI OSF PI SCJJ SF 
SI SMHA SWFS ? CDM CM IMR ? SMON ? ADLT SNR YAD ? AH"
Riverside Medical Center,350 North Wall Street,Kankakee,Illinois 60901,60901,"? MH SUMH ? HI OP ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI PI SF SI SMHA SWFS ? SE CO TRMA ALZ SED SMI ? CM DEC ES 
FPSY ICM IPC SPS PEER ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Riverside Medical Center Mental Health OP Services,1905 West Court Street,Kankakee,Illinois 60901,60901,"? MH SUMH ? OP PHDT ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
MC MD MI PI SEF SF SWFS ? PA ? CO TRMA SED SMI ? CM COOT DEC ES FPSY PRS SPS ? 
NRT STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Bridgeway,137 East College Street,Kewanee,Illinois 61443,61443,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IPT PTM TT ? CIT WI ? PVTN ? CLF 
CSBG MC MD MI OSF PI SF SI SMHA VAF ? TAY SE GL CJ CO TRMA PTSD SED SMI ? CM 
COOT ES FPSY SEMP SH SPS VRS ? SMON ? ADLT CHLD SNR YAD ? AH"
North Central BH Systems,2960 Chartres Street,La Salle,Illinois 61301,61301,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD SMHA ? CO SED SMI ? CM COOT IMR IPC PRS SEMP SPS PEER ? STU 
? SMPD ? ADLT CHLD SNR YAD ? AH"
Lawrence County Behavioral Health Ivy Center PSR Program,11397 Country Club Road,Lawrenceville,Illinois 62439,62439,"? MH ? OP PHDT ? PH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? OSG ? CLF MC MD PI 
SF SI SWFS ? SS ? SMI ? CM DEC ES FPSY PRS SPS ? SMPD ? ADLT SNR YAD"
Lawrence County Health Department Behavioral Health,11020 State Route 250,Lawrenceville,Illinois 62439,62439,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? OSG ? CLF MC MD 
PI SF SI ? SS ? TAY SE CO SED SMI ? CM COOT FPSY PRS SPS ? STU ? SMPD ? ADLT CHLD 
SNR YAD"
Timberline Knolls Residential Treatment Center,40 Timberline Drive,Lemont,Illinois 60439,60439,"? MH SUMH ? PHDT RES ? MSNH ? AT CBT CFT DBT GT IDD IPT PTM TT ? PVTP ? ITU MI PI 
SF ? TAY MF CO TRMA PED PTSD SED SMI ? DEC ES FPSY IPC SPS ? NRT NSC STU TCC ? 
SMPD ? ADLT CHLD SNR YAD ? AH"
Lake County Health Dept Libertyville Health Center,18698 West Peterson Road,Libertyville,Illinois 60048,60048,"? MH SUMH ? OP ? CMHC ? BMT CBT DBT GT IDD IPT PTM TT ? LMG ? FQHC ? CLF CMHG 
MC MD OSF PI SF SI SMHA ? PA SS ? CO SMI ? CDM CM COOT DEC ES FPSY IMR IPC SPS 
PEER ? NRT STU TCC ? SMON ? ADLT SNR YAD ? AH ? SP"
Montgomery County Health Dept Litchfield,317 West Union Avenue,Litchfield,Illinois 62056,62056,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT TT ? CIT ? LMG ? FQHC ? MC MD MI PI 
SF SI SMHA SWFS ? PA SS ? CM COOT DEC FPSY SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
Adolescent Growth,19 West 706 13th Place,Lombard,Illinois 60148,60148,"? MH SUMH ? OP PHDT RES ? RTCC ? BMT CBT CFT DBT GT IDD IPT PTM ? PVTP ? MC MD 
MI PI SEF SF SI SMHA ? CO PED SED ? DEC ES FPSY ? SMON ? CHLD"
Du Page County Health Department East Public Health Center,1111 East Jackson Street,Lombard,Illinois 60148,60148,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? LMG ? MC MD SF ? PA 
SS ? CO SED SMI ? CM DEC FPSY SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD 
? AH ? SP"
McDonough District Hospital,525 East Grant Street,Macomb,Illinois 61455,61455,"? MH SUMH ? HI TELE ? PSY ? AT BMT CBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SF SI SMHA VAF ? SE GL VET CO TRMA TBI ALZ PTSD ? CDM 
FPSY ICM IMR SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR ? AH"
North Central BH Systems,301 East Jefferson Street,Macomb,Illinois 61455,61455,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT PTM ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD SMHA ? CO SED SMI ? CM COOT IMR IPC PRS SEMP SPS PEER ? STU 
? SMPD ? ADLT CHLD SNR YAD"
Nexus Indian Oaks Academy,101 North Bramble Street,Manteno,Illinois 60950,60950,"? MH SUMH ? RES ? ORES ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF MC 
MD OSF PI SCJJ SEF SF SWFS ? TAY GL TRMA PTSD SED SMI ? CM ES FPSY HS ICM SH SPS 
VRS ? SMON ? CHLD YAD"
Centerstone of Illinois Illinois Centre Healthcare,3111 Williamson County Parkway,Marion,Illinois 62959,62959,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? PA SS ? ACT CM 
COOT FPSY IPC SPS PEER ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Marion VA Medical Center Behavioral Medicine/Mental Health,"2401 West Main Street, Unit 116-A, Building 81",Marion,Illinois 62959,62959,"? MH SUMH ? OP RES TELE ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? VAMC ? MI 
SF VAF ? SE GL VET MF CO TRMA TBI PTSD SMI ? CDM CM DEC ES FPSY HS ICM IPC LAD 
PRS SEMP SH SPS VRS PEER ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD ? VO ? AH"
Human Resources Ctr of Edgar and Clark Counties,406 South 2nd Street,Marshall,Illinois 62441,62441,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF CMHG CSBG MC 
MD OSF PI SF SI SMHA ? SS ? CM LAD SEMP PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
National Youth Advocate Program Inc,"4747 Lincoln Mall Drive, Suite 101",Matteson,Illinois 60443,60443,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? CIT ? PVTN ? MD SCJJ SF 
SMHA SWFS ? TAY TRMA PTSD SED SMI ? CM COOT FPSY HS PRS SH SPS TPC ? SMPD ? 
ADLT CHLD SNR YAD"
Sertoma Centre Inc Community MH and Counseling,4331 West Lincoln Highway,Matteson,Illinois 60443,60443,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? 
CMHG CSBG MD OSF PI SF SI SMHA ? CO TRMA SMI ? CM COOT HS ICM IMR PRS SEMP SH 
SPS VRS PEER ? SMPD ? ADLT SNR YAD"
LifeLinks Mental Health,750 Broadway Avenue E,Mattoon,Illinois 61938,61938,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG MC MD MI OSF PI SF SI SMHA ? CO SED SMI ? CM COOT FPSY HS IMR IPC PRS 
SEMP SH SPS PEER ? SMON ? ADLT CHLD SNR YAD ? AH"
Assoc for Individual Development (AID),5342 West Elm Street,McHenry,Illinois 60050,60050,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF MD PI SF ? PA SS ? TAY SE GL VET ADM MF CO HV TRMA PED PTSD SED SMI ? CM 
COOT FPSY ICM LAD PRS SEMP SH SPS ? SMPD ? ADLT CHLD SNR YAD ? SP"
Pioneer Center Human Services,4031 West Dayton Street,McHenry,Illinois 60050,60050,"? MH ? OP ? OMH ? BMT CBT GT IPT TT ? PVTN ? MD MI SF SI SMHA SWFS ? SS ? TRMA 
PTSD ? COOT FPSY ? SMPD ? CHLD YAD ? AH ? SP"
Gottlieb Memorial Hospital,701 West North Avenue,Melrose Park,Illinois 60160,60160,"? MH ? HI ? PSY ? AT BMT CBT GT IPT ? CIT ? PVTN ? MC MI PI SF ? SE ? CM ES FPSY ? 
NRT STU TCC ? SMON ? SNR"
Pilsen Wellness Center Inc Melrose Park,1633 North 37th Avenue,Melrose Park,Illinois 60160,60160,"? MH ? OP ? OMH ? AT BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF MD PI SI ? PA 
SS ? CM COOT FPSY SPS ? SMON ? ADLT CHLD SNR YAD ? SP"
Presence Behavioral Health ProCare Centers,1414 Main Street,Melrose Park,Illinois 60160,60160,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF 
CSBG MC MD OSF PI SF SI SMHA ? SS ? SMI ? CM COOT FPSY IMR PRS SPS ? SMPD ? ADLT 
CHLD SNR YAD ? AH ? SP"
Robert Young Center,4600 3rd Street,Moline,Illinois 61265,61265,"? MH ? OP PHDT TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MC MD MI PI 
SF SI SMHA ? SS ? SED ? CM COOT ? SMON ? ADLT CHLD SNR YAD ? AH"
Transitions Mental Health Services,2326 16th Street,Moline,Illinois 61265,61265,"? MH SUMH ? OP TELE ? CMHC ? AT CBT CFT GT IPT PTM TT ? CIT WI ? PVTN ? CLF MC MD 
OSF PI SF SMHA ? TAY SED SMI ? CM COOT IMR LAD PRS SEMP SPS VRS ? SMPD ? ADLT 
CHLD SNR YAD"
Bridgeway,137 Industrial Park Road,Monmouth,Illinois 61462,61462,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IPT PTM TT ? CIT ? PVTN ? CLF CSBG 
MC MD MI OSF PI SF SI SMHA VAF ? TAY SE GL CJ CO TRMA PTSD SED SMI ? CM COOT ES 
FPSY SEMP SPS VRS ? SMON ? ADLT CHLD SNR YAD ? AH"
Piatt County Mental Health Center,1921 North Market Street,Monticello,Illinois 61856,61856,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? OSG ? CLF CMHG 
MC MD MI PI SCJJ SF SI SMHA ? TAY SE CJ CO TRMA PTSD SED SMI ? CM FPSY SEMP SPS 
VRS ? SMPD ? ADLT CHLD SNR YAD"
Grundy County Health Department Behavioral Health Division,1320 Union Street,Morris,Illinois 60450,60450,"? MH SUMH ? OP ? CMHC ? AT BMT CBT GT IDD IPT PTM TT ? LMG ? CLF CMHG CSBG MC 
MD OSF PI SF SI SMHA SWFS ? PA SS ? SE VET CJ CO SED SMI ? ACT COOT DEC PRS SPS 
PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? F70 F11"
Sinnissippi Centers Inc,1122 Healthcare Drive,Mount Carroll,Illinois 61053,61053,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SEF SF SI SMHA SWFS VAF ? SS ? TAY ? CM COOT 
DEC ES FPSY HS ICM IMR IPC PRS SPS VRS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Mental Health Ctr of Western Illinois Brown County Site,700 SE Cross Street,Mount Sterling,Illinois 62353,62353,"? MH SUMH ? OP RES ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CLF MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? SMI ? CM COOT DEC FPSY HS 
PRS SH SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Comprehensive Connections,16338 North IL Highway 37,Mount Vernon,Illinois 62864,62864,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT TT ? CIT ? PVTN ? CLF CMHG MD MI 
OSF PI SCJJ SF SMHA SWFS ? SMI ? CM COOT ES IMR PRS SPS ? SMPD ? ADLT CHLD SNR 
YAD ? AH"
Lutheran Child and Family Servs of Illinois,618 South 42nd Street,Mount Vernon,Illinois 62864,62864,"? MH ? OP ? OMH ? BMT CBT CFT GT IPT TT ? PVTN ? FQHC ? CLF CSBG MD PI SF SWFS ? 
PA SS ? MF TRMA PTSD ? COOT FPSY TPC ? SMPD ? ADLT CHLD SNR YAD"
Mount Vernon Community Based OP,4105 North Water Tower Place,Mount Vernon,Illinois 62864,62864,"? MH SUMH ? OP TELE ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? VAMC ? MI SF VAF ? 
SE GL VET MF CO TRMA PTSD SMI ? DEC HS LAD SEMP SPS VRS ? NRT NSC STU TCC ? 
SMPD ? ADLT SNR YAD ? VO ? AH"
Spero Counseling and Wellness Center,107 Shiloh Drive,Mount Vernon,Illinois 62864,62864,"? MH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT TT ? PVTN ? CLF MD PI SF SWFS ? SS ? 
SMON ? ADLT CHLD SNR YAD"
Holbrook Counseling Center,998 East Maple Street,Mundelein,Illinois 60060,60060,? MH ? OP ? OMH ? CBT CFT GT IPT ? PVTN ? PI SF ? SS ? SMPD ? ADLT CHLD SNR YAD
Linden Oaks Behavioral Health at Naperville,1335 North Mill Street,Naperville,Illinois 60565,60565,"? MH SUMH ? OP PHDT ? PH ? AT CBT DBT GT IDD IPT PTM ? PVTN ? MC MD PI SF ? TAY CO 
SED ? ES FPSY IMR SPS ? SMON ? ADLT CHLD SNR YAD ? AH"
Linden Oaks Behavioral Health at Edward Elmhurst Healthcare,852 South West Street,Naperville,Illinois 60540,60540,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT DBT GT IPT PTM TT ? CIT WI ? PVTN ? MC MD 
MI PI SF SWFS ? SE PED SMI ? CM DEC ES FPSY SPS ? NRT STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Silver Oaks Behavioral Hospital,1004 Pawlak Parkway,New Lenox,Illinois 60451,60451,"? MH SUMH ? HI PHDT ? PSY ? AT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
MC MD MI OSF PI SF SI SMHA ? CM FPSY SPS PEER ? NSC STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Jasper County Health Department,106 Edwards Street,Newton,Illinois 62448,62448,"? MH SUMH ? OP ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? OSG ? MC MD OSF PI 
SF SI SWFS ? SS ? TRMA PTSD ? CM COOT ES FPSY PRS SPS ? STU TCC ? SMON ? ADLT 
CHLD SNR YAD ? AH"
Baby Fold,108 East Willow Street,Normal,Illinois 61761,61761,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT TT ? PVTN ? CLF CMHG CSBG MD OSF PI 
SEF SF SI SWFS ? TRMA PTSD SED ? CM ES FPSY PRS ? SMPD ? CHLD YAD"
Baby Fold Family Center,614 Oglesby Avenue,Normal,Illinois 61761,61761,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF MD PI 
SEF SMHA ? TAY MF TRMA PTSD SED ? CM COOT DEC ES FPSY ICM IMR PRS SEMP SPS 
VRS ? STU TCC ? SMPD ? CHLD YAD"
